,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1234.593,993.0427,9,1.6774
1,Pakistan,S8_G2,6,Super 8 stage,946.8531,824.8274,7,1.0895
2,Ireland,A,4,Group stage,501.1007,501.8003,4,-0.0109
3,Canada,A,0,Group stage,404.1235,649.1293,4,-3.8282
4,United States of America,A,2,Group stage,457.9096,554.5045,4,-1.5093
5,England,S8_G2,14,Semifinalist,1139.3309,969.1125,8,1.3298
6,Australia,S8_G1,8,Super 8 stage,971.9927,797.9129,7,1.5543
7,Namibia,B,2,Group stage,460.2673,545.2473,4,-1.3278
8,Scotland,B,4,Group stage,478.8673,544.3369,4,-1.023
9,Oman,B,0,Group stage,440.7286,591.9221,4,-2.3624
10,New Zealand,S8_G1,12,Finalist,1320.352,1040.8908,9,1.9407
11,West Indies,S8_G2,10,Semifinalist,1195.599,982.1526,8,1.6676
12,Afghanistan,C,4,Group stage,580.1552,617.9541,4,-0.5906
13,Uganda,C,0,Group stage,440.9169,750.7699,4,-4.8415
14,Papua New Guinea,C,2,Group stage,507.8133,644.1934,4,-2.1309
15,South Africa,S8_G2,10,Super 8 stage,960.9211,869.9311,7,0.8124
16,Sri Lanka,D,4,Group stage,525.7897,470.5088,4,0.8638
17,Bangladesh,S8_G1,6,Super 8 stage,844.2039,849.6655,7,-0.0488
18,Netherlands,D,2,Group stage,496.9921,528.8403,4,-0.4976
19,Nepal,D,0,Group stage,438.2425,620.0099,4,-2.8401
