,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1278.0833,1006.7224,9,1.8845
1,Pakistan,S8_G2,8,Super 8 stage,937.9779,795.0495,7,1.2761
2,Ireland,A,4,Group stage,518.6504,481.788,4,0.576
3,Canada,A,0,Group stage,385.9329,677.0177,4,-4.5482
4,United States of America,A,2,Group stage,435.2231,562.4003,4,-1.9871
5,England,S8_G2,12,Semifinalist,1134.2535,972.5385,8,1.2634
6,Australia,S8_G1,12,Champion,1248.3513,1068.391,9,1.2497
7,Namibia,B,2,Group stage,437.3617,538.7494,4,-1.5842
8,Scotland,B,4,Group stage,479.7226,531.0651,4,-0.8022
9,Oman,B,0,Group stage,432.6193,581.6697,4,-2.3289
10,New Zealand,S8_G1,10,Super 8 stage,1033.3951,780.2768,7,2.26
11,West Indies,S8_G2,10,Semifinalist,1231.6367,1007.0093,8,1.7549
12,Afghanistan,C,4,Group stage,589.6066,576.6408,4,0.2026
13,Uganda,C,0,Group stage,444.8829,751.5758,4,-4.7921
14,Papua New Guinea,C,2,Group stage,506.5998,694.7187,4,-2.9394
15,South Africa,S8_G2,8,Super 8 stage,950.4629,854.4055,7,0.8577
16,Sri Lanka,D,4,Group stage,512.6471,497.757,4,0.2327
17,Bangladesh,S8_G1,6,Super 8 stage,863.2716,843.5579,7,0.176
18,Netherlands,D,2,Group stage,505.4007,528.8298,4,-0.3661
19,Nepal,D,0,Group stage,426.385,602.3012,4,-2.7487
