,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1267.2129,990.0593,9,1.9247
1,Pakistan,S8_G2,6,Super 8 stage,941.2569,825.5055,7,1.0335
2,Ireland,A,4,Group stage,529.0336,479.1828,4,0.7789
3,Canada,A,0,Group stage,382.3853,664.1347,4,-4.4023
4,United States of America,A,2,Group stage,426.5241,562.8122,4,-2.1295
5,England,S8_G2,14,Champion,1278.8039,1086.796,9,1.3334
6,Australia,S8_G1,10,Super 8 stage,976.1425,810.9475,7,1.475
7,Namibia,B,2,Group stage,465.0474,546.6396,4,-1.2749
8,Scotland,B,4,Group stage,469.1742,541.8026,4,-1.1348
9,Oman,B,0,Group stage,434.0095,588.0646,4,-2.4071
10,New Zealand,S8_G1,10,Semifinalist,1152.0511,908.7496,8,1.9008
11,West Indies,S8_G2,10,Semifinalist,1219.5827,1007.6564,8,1.6557
12,Afghanistan,C,4,Group stage,575.4901,572.1298,4,0.0525
13,Uganda,C,0,Group stage,430.6887,771.5719,4,-5.3263
14,Papua New Guinea,C,2,Group stage,498.1293,619.3876,4,-1.8947
15,South Africa,S8_G2,10,Super 8 stage,968.6218,877.9783,7,0.8093
16,Sri Lanka,D,4,Group stage,522.3584,479.6144,4,0.6679
17,Bangladesh,S8_G1,6,Super 8 stage,868.2689,834.3677,7,0.3027
18,Netherlands,D,2,Group stage,497.1044,529.4525,4,-0.5054
19,Nepal,D,0,Group stage,415.7315,620.7644,4,-3.2036
