,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1253.8048,1006.6102,9,1.7166
1,Pakistan,S8_G2,8,Super 8 stage,953.864,818.6568,7,1.2072
2,Ireland,A,4,Group stage,521.2018,478.0061,4,0.6749
3,Canada,A,0,Group stage,399.504,675.9593,4,-4.3196
4,United States of America,A,2,Group stage,451.7463,578.828,4,-1.9857
5,England,S8_G2,12,Semifinalist,1147.6111,969.7711,8,1.3894
6,Australia,S8_G1,10,Super 8 stage,977.4622,819.8507,7,1.4072
7,Namibia,B,4,Group stage,476.724,540.9887,4,-1.0041
8,Scotland,B,2,Group stage,475.8642,545.3295,4,-1.0854
9,Oman,B,0,Group stage,419.9193,589.8673,4,-2.6554
10,New Zealand,S8_G1,10,Finalist,1309.5138,1042.4619,9,1.8545
11,West Indies,S8_G2,12,Semifinalist,1213.2285,965.2993,8,1.9369
12,Afghanistan,C,4,Group stage,560.8687,616.1558,4,-0.8639
13,Uganda,C,0,Group stage,457.7382,733.2942,4,-4.3056
14,Papua New Guinea,C,2,Group stage,487.8075,644.3314,4,-2.4457
15,South Africa,S8_G2,8,Super 8 stage,960.485,859.9981,7,0.8972
16,Sri Lanka,S8_G1,6,Super 8 stage,866.071,870.3213,7,-0.0379
17,Bangladesh,D,4,Group stage,512.5945,452.9135,4,0.9325
18,Netherlands,D,2,Group stage,484.8186,531.3725,4,-0.7274
19,Nepal,D,0,Group stage,419.2596,610.0715,4,-2.9814
