,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1273.0924,1017.4414,9,1.7754
1,Pakistan,S8_G2,8,Super 8 stage,969.1293,813.5361,7,1.3892
2,Ireland,A,4,Group stage,528.2434,482.8105,4,0.7099
3,Canada,A,0,Group stage,386.5328,688.883,4,-4.7242
4,United States of America,A,2,Group stage,434.7179,568.2747,4,-2.0868
5,England,S8_G2,12,Semifinalist,1134.017,974.9501,8,1.2427
6,Australia,S8_G1,12,Champion,1264.0142,1063.3238,9,1.3937
7,Namibia,B,2,Group stage,444.0713,558.4845,4,-1.7877
8,Scotland,B,4,Group stage,490.5775,516.5757,4,-0.4062
9,Oman,B,0,Group stage,433.2951,598.1351,4,-2.5756
10,New Zealand,S8_G1,8,Super 8 stage,1052.1666,778.4893,7,2.4435
11,West Indies,S8_G2,12,Semifinalist,1234.8032,1000.256,8,1.8324
12,Afghanistan,C,4,Group stage,567.9185,595.2807,4,-0.4275
13,Uganda,C,0,Group stage,453.8394,732.4766,4,-4.3537
14,Papua New Guinea,C,2,Group stage,479.5865,666.6844,4,-2.9234
15,South Africa,S8_G2,8,Super 8 stage,964.9502,871.795,7,0.8317
16,Sri Lanka,S8_G1,6,Super 8 stage,861.9232,885.4685,7,-0.2102
17,Bangladesh,D,4,Group stage,515.3737,456.6829,4,0.917
18,Netherlands,D,2,Group stage,497.688,535.4972,4,-0.5908
19,Nepal,D,0,Group stage,424.5897,605.4844,4,-2.8265
