,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.6898,1011.4238,9,1.7449
1,Pakistan,S8_G2,6,Super 8 stage,949.4034,820.1659,7,1.1539
2,Ireland,A,4,Group stage,531.9542,486.8401,4,0.7049
3,Canada,A,0,Group stage,387.2653,670.2197,4,-4.4212
4,United States of America,A,2,Group stage,431.618,563.2314,4,-2.0565
5,England,S8_G2,14,Finalist,1265.7345,1076.7088,9,1.3127
6,Australia,S8_G1,10,Super 8 stage,983.5989,812.3857,7,1.5287
7,Namibia,B,2,Group stage,458.1981,547.2832,4,-1.392
8,Scotland,B,4,Group stage,466.1305,531.9825,4,-1.0289
9,Oman,B,0,Group stage,416.3474,573.685,4,-2.4584
10,New Zealand,S8_G1,10,Semifinalist,1180.1585,910.3616,8,2.1078
11,West Indies,S8_G2,10,Semifinalist,1232.8794,975.6118,8,2.0099
12,Afghanistan,C,4,Group stage,568.6867,620.5795,4,-0.8108
13,Uganda,C,0,Group stage,431.7207,748.0071,4,-4.942
14,Papua New Guinea,C,2,Group stage,506.2586,645.7823,4,-2.1801
15,South Africa,S8_G2,10,Super 8 stage,954.5848,850.8757,7,0.926
16,Sri Lanka,D,4,Group stage,510.1719,478.7769,4,0.4905
17,Bangladesh,S8_G1,6,Super 8 stage,875.1441,834.1459,7,0.3661
18,Netherlands,D,2,Group stage,469.8497,545.5859,4,-1.1834
19,Nepal,D,0,Group stage,420.8747,599.6165,4,-2.7928
