,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,983.4092,753.4707,7,2.053
1,Pakistan,S8_G2,8,Super 8 stage,953.8595,815.4759,7,1.2356
2,Ireland,A,4,Group stage,511.2455,485.4292,4,0.4034
3,Canada,A,0,Group stage,373.6333,665.3423,4,-4.558
4,United States of America,A,2,Group stage,455.4178,545.7518,4,-1.4115
5,England,S8_G2,12,Semifinalist,1129.8946,975.1866,8,1.2087
6,Australia,S8_G1,14,Semifinalist,1120.993,936.7263,8,1.4396
7,Namibia,B,2,Group stage,464.8971,540.6654,4,-1.1839
8,Scotland,B,4,Group stage,470.94,553.6433,4,-1.2922
9,Oman,B,0,Group stage,443.9366,578.2655,4,-2.0989
10,New Zealand,S8_G1,12,Champion,1313.4364,1035.6485,9,1.9291
11,West Indies,S8_G2,10,Finalist,1356.7009,1118.3411,9,1.6553
12,Afghanistan,C,4,Group stage,586.1997,565.1675,4,0.3286
13,Uganda,C,0,Group stage,452.8502,777.0151,4,-5.0651
14,Papua New Guinea,C,2,Group stage,489.5838,669.6102,4,-2.8129
15,South Africa,S8_G2,8,Super 8 stage,950.7793,863.8457,7,0.7762
16,Sri Lanka,S8_G1,6,Super 8 stage,866.5762,884.5701,7,-0.1607
17,Bangladesh,D,4,Group stage,533.3177,460.2972,4,1.1409
18,Netherlands,D,2,Group stage,502.2721,538.5682,4,-0.5671
19,Nepal,D,0,Group stage,427.726,624.6483,4,-3.0769
