,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.3458,1010.8171,9,1.7814
1,Pakistan,S8_G2,8,Super 8 stage,978.125,809.8016,7,1.5029
2,Ireland,A,4,Group stage,515.1252,482.0398,4,0.517
3,Canada,A,0,Group stage,390.9138,681.1133,4,-4.5344
4,United States of America,A,2,Group stage,440.3407,573.5443,4,-2.0813
5,England,S8_G2,12,Semifinalist,1137.3915,953.7681,8,1.4346
6,Australia,S8_G1,12,Finalist,1250.2932,1076.4434,9,1.2073
7,Namibia,B,4,Group stage,478.6285,541.1273,4,-0.9765
8,Scotland,B,2,Group stage,457.6705,551.0477,4,-1.459
9,Oman,B,0,Group stage,426.0593,585.933,4,-2.498
10,New Zealand,S8_G1,10,Super 8 stage,1042.9084,789.9178,7,2.2588
11,West Indies,S8_G2,10,Semifinalist,1235.4713,984.2333,8,1.9628
12,Afghanistan,C,4,Group stage,573.018,589.6346,4,-0.2596
13,Uganda,C,0,Group stage,432.2366,741.3971,4,-4.8306
14,Papua New Guinea,C,2,Group stage,483.4883,648.3624,4,-2.5762
15,South Africa,S8_G2,8,Super 8 stage,954.5587,862.3777,7,0.823
16,Sri Lanka,D,4,Group stage,535.7961,484.734,4,0.7978
17,Bangladesh,S8_G1,6,Super 8 stage,862.1344,845.2058,7,0.1511
18,Netherlands,D,2,Group stage,478.5678,537.2114,4,-0.9163
19,Nepal,D,0,Group stage,439.1988,630.5621,4,-2.9901
