,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1276.4092,1011.8014,9,1.8376
1,Pakistan,S8_G2,6,Super 8 stage,941.0703,818.1365,7,1.0976
2,Ireland,A,4,Group stage,519.034,481.3986,4,0.5881
3,Canada,A,0,Group stage,394.0795,647.4029,4,-3.9582
4,United States of America,A,2,Group stage,436.0965,580.2366,4,-2.2522
5,England,S8_G2,12,Finalist,1257.6686,1100.2802,9,1.093
6,Australia,S8_G1,12,Semifinalist,1125.2348,948.1244,8,1.3837
7,Namibia,B,4,Group stage,464.5919,545.408,4,-1.2628
8,Scotland,B,2,Group stage,482.2026,551.5782,4,-1.084
9,Oman,B,0,Group stage,450.2991,595.0843,4,-2.2623
10,New Zealand,S8_G1,10,Super 8 stage,1029.207,776.6432,7,2.255
11,West Indies,S8_G2,10,Semifinalist,1233.3828,973.4598,8,2.0306
12,Afghanistan,C,4,Group stage,578.4124,572.6175,4,0.0905
13,Uganda,C,0,Group stage,445.2897,796.0826,4,-5.4811
14,Papua New Guinea,C,2,Group stage,493.5621,639.2503,4,-2.2764
15,South Africa,S8_G2,10,Super 8 stage,941.5741,864.1351,7,0.6914
16,Sri Lanka,D,4,Group stage,518.7095,485.7924,4,0.5143
17,Bangladesh,S8_G1,6,Super 8 stage,843.4471,839.9709,7,0.031
18,Netherlands,D,2,Group stage,495.7703,528.7626,4,-0.5155
19,Nepal,D,0,Group stage,429.2797,599.1557,4,-2.6543
