,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.1423,1003.3321,9,1.8251
1,Pakistan,S8_G2,8,Super 8 stage,951.9829,822.1248,7,1.1594
2,Ireland,A,4,Group stage,537.9273,470.1761,4,1.0586
3,Canada,A,0,Group stage,404.639,692.7526,4,-4.5018
4,United States of America,A,2,Group stage,439.9444,563.9622,4,-1.9378
5,England,S8_G2,14,Semifinalist,1134.3482,961.525,8,1.3502
6,Australia,S8_G1,10,Super 8 stage,974.1822,813.6363,7,1.4334
7,Namibia,B,4,Group stage,466.7975,533.8723,4,-1.048
8,Scotland,B,2,Group stage,459.4995,548.5584,4,-1.3915
9,Oman,B,0,Group stage,434.9165,582.1542,4,-2.3006
10,New Zealand,S8_G1,10,Finalist,1278.6984,1044.8182,9,1.6242
11,West Indies,S8_G2,10,Semifinalist,1242.5121,973.7437,8,2.0998
12,Afghanistan,C,4,Group stage,590.3173,605.9115,4,-0.2437
13,Uganda,C,0,Group stage,405.5561,728.5634,4,-5.047
14,Papua New Guinea,C,2,Group stage,500.6164,656.2151,4,-2.4312
15,South Africa,S8_G2,8,Super 8 stage,958.9977,875.3464,7,0.7469
16,Sri Lanka,D,4,Group stage,532.8526,490.0642,4,0.6686
17,Bangladesh,S8_G1,6,Super 8 stage,855.8043,833.7116,7,0.1973
18,Netherlands,D,2,Group stage,506.6053,540.7806,4,-0.534
19,Nepal,D,0,Group stage,424.8422,625.9334,4,-3.142
