,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.0723,1001.4862,9,1.8721
1,Pakistan,S8_G2,8,Super 8 stage,952.2508,811.1529,7,1.2598
2,Ireland,A,4,Group stage,516.2717,495.4258,4,0.3257
3,Canada,A,0,Group stage,413.574,667.1098,4,-3.9615
4,United States of America,A,2,Group stage,444.9417,583.9363,4,-2.1718
5,England,S8_G2,12,Finalist,1266.4027,1092.3607,9,1.2086
6,Australia,S8_G1,12,Semifinalist,1116.3207,944.4544,8,1.3427
7,Namibia,B,4,Group stage,448.384,537.7879,4,-1.3969
8,Scotland,B,2,Group stage,479.613,544.9907,4,-1.0215
9,Oman,B,0,Group stage,432.1527,584.549,4,-2.3812
10,New Zealand,S8_G1,10,Super 8 stage,1041.38,782.133,7,2.3147
11,West Indies,S8_G2,10,Semifinalist,1215.7304,996.1873,8,1.7152
12,Afghanistan,C,4,Group stage,576.8229,592.0896,4,-0.2385
13,Uganda,C,0,Group stage,454.0161,761.3141,4,-4.8015
14,Papua New Guinea,C,2,Group stage,499.5837,659.5594,4,-2.4996
15,South Africa,S8_G2,8,Super 8 stage,952.2068,869.3049,7,0.7402
16,Sri Lanka,D,4,Group stage,534.3007,473.1654,4,0.9552
17,Bangladesh,S8_G1,6,Super 8 stage,852.7752,836.0262,7,0.1495
18,Netherlands,D,2,Group stage,485.5676,531.2579,4,-0.7139
19,Nepal,D,0,Group stage,416.2016,605.277,4,-2.9543
