,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1259.6841,1014.7758,9,1.7008
1,Pakistan,S8_G2,8,Super 8 stage,952.1548,821.4991,7,1.1666
2,Ireland,A,4,Group stage,533.131,476.1316,4,0.8906
3,Canada,A,0,Group stage,399.0802,698.8663,4,-4.6842
4,United States of America,A,2,Group stage,463.3899,560.9248,4,-1.524
5,England,S8_G2,14,Semifinalist,1154.3725,951.1171,8,1.5879
6,Australia,S8_G1,12,Finalist,1243.7938,1061.5513,9,1.2656
7,Namibia,B,2,Group stage,454.6374,549.5544,4,-1.4831
8,Scotland,B,4,Group stage,456.8786,545.9006,4,-1.391
9,Oman,B,0,Group stage,429.9156,586.1293,4,-2.4408
10,New Zealand,S8_G1,10,Super 8 stage,1055.4254,792.6607,7,2.3461
11,West Indies,S8_G2,10,Semifinalist,1232.8513,976.6252,8,2.0018
12,Afghanistan,C,4,Group stage,563.5313,620.9133,4,-0.8966
13,Uganda,C,0,Group stage,441.3039,756.281,4,-4.9215
14,Papua New Guinea,C,2,Group stage,505.462,646.0857,4,-2.1972
15,South Africa,S8_G2,8,Super 8 stage,959.1924,882.3587,7,0.686
16,Sri Lanka,D,4,Group stage,535.3466,479.3882,4,0.8743
17,Bangladesh,S8_G1,6,Super 8 stage,856.9056,849.2831,7,0.0681
18,Netherlands,D,2,Group stage,499.9383,527.5341,4,-0.4312
19,Nepal,D,0,Group stage,423.6081,623.0225,4,-3.1158
