,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.7751,1006.9573,9,1.8112
1,Pakistan,S8_G2,8,Super 8 stage,963.2927,806.9785,7,1.3957
2,Ireland,A,4,Group stage,531.0545,499.1983,4,0.4978
3,Canada,A,0,Group stage,409.0025,694.7459,4,-4.4647
4,United States of America,A,2,Group stage,429.0473,568.521,4,-2.1793
5,England,S8_G2,12,Finalist,1289.8196,1092.7319,9,1.3687
6,Australia,S8_G1,12,Semifinalist,1115.8025,944.4913,8,1.3384
7,Namibia,B,2,Group stage,470.9719,555.4932,4,-1.3206
8,Scotland,B,4,Group stage,474.4441,553.3234,4,-1.2325
9,Oman,B,0,Group stage,437.4612,587.8147,4,-2.3493
10,New Zealand,S8_G1,10,Super 8 stage,1044.3439,792.3248,7,2.2502
11,West Indies,S8_G2,10,Semifinalist,1216.0505,970.7895,8,1.9161
12,Afghanistan,C,4,Group stage,568.9476,568.8999,4,0.0007
13,Uganda,C,0,Group stage,421.1743,743.9602,4,-5.0435
14,Papua New Guinea,C,2,Group stage,486.3452,646.7306,4,-2.506
15,South Africa,S8_G2,8,Super 8 stage,959.7465,873.0812,7,0.7738
16,Sri Lanka,S8_G1,6,Super 8 stage,862.2627,877.8354,7,-0.139
17,Bangladesh,D,4,Group stage,526.6161,456.6672,4,1.093
18,Netherlands,D,2,Group stage,493.1558,530.7589,4,-0.5875
19,Nepal,D,0,Group stage,424.1222,620.1326,4,-3.0627
