,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1256.7324,1012.1825,9,1.6983
1,Pakistan,S8_G2,8,Super 8 stage,981.5477,813.5204,7,1.5002
2,Ireland,A,4,Group stage,527.6851,485.9637,4,0.6519
3,Canada,A,0,Group stage,389.9151,678.2062,4,-4.5045
4,United States of America,A,2,Group stage,432.9504,574.4788,4,-2.2114
5,England,S8_G2,12,Semifinalist,1144.5462,965.6422,8,1.3977
6,Australia,S8_G1,14,Finalist,1270.5959,1069.9211,9,1.3936
7,Namibia,B,2,Group stage,466.2352,557.6756,4,-1.4288
8,Scotland,B,4,Group stage,481.7054,549.1117,4,-1.0532
9,Oman,B,0,Group stage,440.0104,599.5848,4,-2.4933
10,New Zealand,S8_G1,10,Super 8 stage,1040.2513,791.9336,7,2.2171
11,West Indies,S8_G2,10,Semifinalist,1233.8003,986.032,8,1.9357
12,Afghanistan,C,4,Group stage,582.7042,617.477,4,-0.5433
13,Uganda,C,0,Group stage,473.9556,773.8098,4,-4.6852
14,Papua New Guinea,C,2,Group stage,512.2624,664.1129,4,-2.3727
15,South Africa,S8_G2,8,Super 8 stage,939.1923,875.6035,7,0.5678
16,Sri Lanka,D,4,Group stage,527.8078,478.3523,4,0.7727
17,Bangladesh,S8_G1,6,Super 8 stage,852.2894,848.2308,7,0.0362
18,Netherlands,D,2,Group stage,506.9391,528.9506,4,-0.3439
19,Nepal,D,0,Group stage,431.78,622.1166,4,-2.974
