,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.0691,1004.1907,9,1.8811
1,Pakistan,S8_G2,10,Semifinalist,1058.6331,946.2478,8,0.878
2,Ireland,A,4,Group stage,522.4674,479.8457,4,0.666
3,Canada,A,0,Group stage,389.9943,679.9505,4,-4.5306
4,United States of America,A,2,Group stage,451.6839,559.2903,4,-1.6813
5,England,S8_G2,14,Finalist,1276.9735,1097.9146,9,1.2435
6,Australia,S8_G1,10,Super 8 stage,990.5326,815.7491,7,1.5606
7,Namibia,B,0,Group stage,447.8568,559.8905,4,-1.7505
8,Scotland,B,4,Group stage,472.097,535.2671,4,-0.987
9,Oman,B,2,Group stage,462.2041,591.8935,4,-2.0264
10,New Zealand,S8_G1,10,Semifinalist,1189.3018,927.2385,8,2.0474
11,West Indies,S8_G2,8,Super 8 stage,1087.0171,848.6756,7,2.128
12,Afghanistan,C,4,Group stage,566.0338,578.4337,4,-0.1937
13,Uganda,C,0,Group stage,436.224,768.0117,4,-5.1842
14,Papua New Guinea,C,2,Group stage,504.2653,649.8151,4,-2.2742
15,South Africa,S8_G2,8,Super 8 stage,956.1814,866.47,7,0.801
16,Sri Lanka,S8_G1,6,Super 8 stage,868.4665,891.8734,7,-0.209
17,Bangladesh,D,4,Group stage,525.332,454.296,4,1.1099
18,Netherlands,D,2,Group stage,493.8739,543.9721,4,-0.7828
19,Nepal,D,0,Group stage,438.9215,614.103,4,-2.7372
