,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.3824,1024.9779,9,1.6695
1,Pakistan,S8_G2,6,Super 8 stage,958.1215,825.2128,7,1.1867
2,Ireland,A,4,Group stage,529.8594,485.7928,4,0.6885
3,Canada,A,0,Group stage,410.4952,669.6202,4,-4.0488
4,United States of America,A,2,Group stage,444.0288,563.2827,4,-1.8633
5,England,S8_G2,14,Semifinalist,1137.6435,950.5938,8,1.4613
6,Australia,S8_G1,8,Super 8 stage,972.3996,813.223,7,1.4212
7,Namibia,B,2,Group stage,471.9238,530.6921,4,-0.9183
8,Scotland,B,4,Group stage,469.2974,560.0797,4,-1.4185
9,Oman,B,0,Group stage,436.2968,589.7754,4,-2.3981
10,New Zealand,S8_G1,10,Finalist,1304.8083,1030.291,9,1.9064
11,West Indies,S8_G2,12,Semifinalist,1218.5333,969.6474,8,1.9444
12,Afghanistan,C,4,Group stage,548.2992,612.5611,4,-1.0041
13,Uganda,C,0,Group stage,441.9229,732.2184,4,-4.5359
14,Papua New Guinea,C,2,Group stage,499.5759,664.0025,4,-2.5692
15,South Africa,S8_G2,10,Super 8 stage,965.7859,859.6248,7,0.9479
16,Sri Lanka,S8_G1,6,Super 8 stage,875.0523,883.8267,7,-0.0783
17,Bangladesh,D,4,Group stage,505.979,458.2259,4,0.7461
18,Netherlands,D,2,Group stage,507.8963,557.0292,4,-0.7677
19,Nepal,D,0,Group stage,437.3688,619.9926,4,-2.8535
