,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.7856,1021.8396,9,1.6177
1,Pakistan,S8_G2,8,Super 8 stage,967.1533,805.2973,7,1.4451
2,Ireland,A,4,Group stage,515.4624,492.0425,4,0.3659
3,Canada,A,0,Group stage,397.6023,643.8216,4,-3.8472
4,United States of America,A,2,Group stage,425.2716,568.3717,4,-2.2359
5,England,S8_G2,12,Finalist,1278.1514,1107.8387,9,1.1827
6,Australia,S8_G1,12,Semifinalist,1113.0633,951.6705,8,1.2609
7,Namibia,B,2,Group stage,459.9707,544.9395,4,-1.3276
8,Scotland,B,4,Group stage,480.5054,540.6411,4,-0.9396
9,Oman,B,0,Group stage,438.7855,604.2893,4,-2.586
10,New Zealand,S8_G1,10,Super 8 stage,1053.0347,777.8318,7,2.4572
11,West Indies,S8_G2,10,Semifinalist,1220.6895,978.1291,8,1.895
12,Afghanistan,C,4,Group stage,551.8661,612.8778,4,-0.9533
13,Uganda,C,0,Group stage,442.0081,772.7644,4,-5.1681
14,Papua New Guinea,C,2,Group stage,510.1563,617.9843,4,-1.6848
15,South Africa,S8_G2,8,Super 8 stage,952.0294,853.1028,7,0.8833
16,Sri Lanka,D,4,Group stage,520.5191,471.8007,4,0.7612
17,Bangladesh,S8_G1,6,Super 8 stage,853.3309,829.5367,7,0.2124
18,Netherlands,D,2,Group stage,494.6337,524.997,4,-0.4744
19,Nepal,D,0,Group stage,404.0757,613.3187,4,-3.2694
