,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1123.6552,890.14,8,1.8243
1,Pakistan,S8_G2,8,Super 8 stage,936.0268,814.5948,7,1.0842
2,Ireland,A,4,Group stage,551.9689,486.472,4,1.0234
3,Canada,A,0,Group stage,383.1002,672.3873,4,-4.5201
4,United States of America,A,2,Group stage,447.6869,571.4132,4,-1.9332
5,England,S8_G2,12,Champion,1282.6493,1097.7437,9,1.2841
6,Australia,S8_G1,12,Super 8 stage,986.972,811.7314,7,1.5646
7,Namibia,B,2,Group stage,467.3727,543.9357,4,-1.1963
8,Scotland,B,4,Group stage,486.3999,537.3695,4,-0.7964
9,Oman,B,0,Group stage,425.2811,613.7051,4,-2.9441
10,New Zealand,S8_G1,12,Finalist,1298.6351,1032.1289,9,1.8507
11,West Indies,S8_G2,10,Semifinalist,1201.0323,972.8696,8,1.7825
12,Afghanistan,C,4,Group stage,577.8264,578.1835,4,-0.0056
13,Uganda,C,0,Group stage,439.6723,733.035,4,-4.5838
14,Papua New Guinea,C,2,Group stage,493.9336,661.1367,4,-2.6125
15,South Africa,S8_G2,8,Super 8 stage,952.4521,874.1194,7,0.6994
16,Sri Lanka,D,4,Group stage,522.7108,483.7677,4,0.6085
17,Bangladesh,S8_G1,6,Super 8 stage,851.817,844.2371,7,0.0677
18,Netherlands,D,2,Group stage,490.9465,531.3987,4,-0.6321
19,Nepal,D,0,Group stage,435.4235,605.1937,4,-2.6527
