,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1242.8781,993.9287,9,1.7288
1,Pakistan,S8_G2,8,Super 8 stage,940.2316,829.0763,7,0.9925
2,Ireland,A,4,Group stage,519.9128,482.1676,4,0.5898
3,Canada,A,0,Group stage,409.658,655.9095,4,-3.8477
4,United States of America,A,2,Group stage,435.4022,557.4722,4,-1.9073
5,England,S8_G2,10,Semifinalist,1133.6145,971.1218,8,1.2695
6,Australia,S8_G1,10,Super 8 stage,994.6661,810.409,7,1.6452
7,Namibia,B,4,Group stage,466.5269,543.8873,4,-1.2088
8,Scotland,B,2,Group stage,488.8298,556.4537,4,-1.0566
9,Oman,B,0,Group stage,427.8898,608.1629,4,-2.8168
10,New Zealand,S8_G1,12,Finalist,1294.9754,1031.5692,9,1.8292
11,West Indies,S8_G2,12,Semifinalist,1240.7839,970.7395,8,2.1097
12,Afghanistan,C,4,Group stage,561.0873,584.84,4,-0.3711
13,Uganda,C,0,Group stage,437.1574,754.7529,4,-4.9624
14,Papua New Guinea,C,2,Group stage,473.779,629.8498,4,-2.4386
15,South Africa,S8_G2,8,Super 8 stage,937.2206,866.4655,7,0.6317
16,Sri Lanka,S8_G1,6,Super 8 stage,873.7186,892.4335,7,-0.1671
17,Bangladesh,D,4,Group stage,517.5599,461.8283,4,0.8708
18,Netherlands,D,2,Group stage,504.2344,526.2219,4,-0.3436
19,Nepal,D,0,Group stage,440.3179,613.1547,4,-2.7006
