,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1277.3781,1022.9622,9,1.7668
1,Pakistan,S8_G2,8,Super 8 stage,986.9484,821.2126,7,1.4798
2,Ireland,A,4,Group stage,508.9825,494.1684,4,0.2315
3,Canada,A,0,Group stage,396.6415,698.2193,4,-4.7122
4,United States of America,A,2,Group stage,459.6707,566.9701,4,-1.6766
5,England,S8_G2,14,Semifinalist,1140.6213,962.1728,8,1.3941
6,Australia,S8_G1,10,Super 8 stage,977.3312,801.9621,7,1.5658
7,Namibia,B,4,Group stage,459.8613,531.1188,4,-1.1134
8,Scotland,B,0,Group stage,458.7191,553.7668,4,-1.4851
9,Oman,B,2,Group stage,441.9882,581.8001,4,-2.1846
10,New Zealand,S8_G1,12,Semifinalist,1173.4289,922.7293,8,1.9586
11,West Indies,S8_G2,10,Finalist,1351.9159,1117.7171,9,1.6264
12,Afghanistan,C,4,Group stage,570.6637,579.3912,4,-0.1364
13,Uganda,C,0,Group stage,427.5657,726.9643,4,-4.6781
14,Papua New Guinea,C,2,Group stage,477.0801,637.6785,4,-2.5093
15,South Africa,S8_G2,8,Super 8 stage,964.9424,874.4628,7,0.8079
16,Sri Lanka,S8_G1,6,Super 8 stage,874.0677,877.62,7,-0.0317
17,Bangladesh,D,4,Group stage,523.257,461.4302,4,0.966
18,Netherlands,D,2,Group stage,504.6945,555.27,4,-0.7902
19,Nepal,D,0,Group stage,435.6533,623.7946,4,-2.9397
