,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1123.278,878.6843,8,1.9109
1,Pakistan,S8_G2,8,Super 8 stage,972.8811,825.6364,7,1.3147
2,Ireland,A,4,Group stage,534.865,472.9764,4,0.967
3,Canada,A,0,Group stage,372.1801,680.8845,4,-4.8235
4,United States of America,A,2,Group stage,438.772,565.2358,4,-1.976
5,England,S8_G2,14,Semifinalist,1143.4459,978.8385,8,1.286
6,Australia,S8_G1,10,Super 8 stage,980.771,804.8063,7,1.5711
7,Namibia,B,4,Group stage,483.5802,536.4066,4,-0.8254
8,Scotland,B,2,Group stage,456.8778,547.1719,4,-1.4108
9,Oman,B,0,Group stage,428.6492,583.2742,4,-2.416
10,New Zealand,S8_G1,10,Champion,1304.6848,1044.8488,9,1.8044
11,West Indies,S8_G2,10,Finalist,1371.6431,1114.3374,9,1.7868
12,Afghanistan,C,4,Group stage,562.0435,586.3432,4,-0.3797
13,Uganda,C,0,Group stage,431.1048,750.3606,4,-4.9884
14,Papua New Guinea,C,2,Group stage,496.7462,652.3095,4,-2.4307
15,South Africa,S8_G2,8,Super 8 stage,955.863,884.0222,7,0.6414
16,Sri Lanka,D,4,Group stage,529.1922,485.1679,4,0.6879
17,Bangladesh,S8_G1,6,Super 8 stage,849.3888,845.7223,7,0.0327
18,Netherlands,D,2,Group stage,486.7736,535.0247,4,-0.7539
19,Nepal,D,0,Group stage,440.0644,590.7534,4,-2.3545
