,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.9678,985.0829,9,1.8395
1,Pakistan,S8_G2,8,Super 8 stage,963.6913,823.5694,7,1.2511
2,Ireland,A,4,Group stage,520.2678,473.3438,4,0.7332
3,Canada,A,0,Group stage,391.4462,671.5147,4,-4.3761
4,United States of America,A,2,Group stage,445.4654,581.9851,4,-2.1331
5,England,S8_G2,14,Finalist,1274.4718,1077.2221,9,1.3698
6,Australia,S8_G1,10,Super 8 stage,967.9481,819.0256,7,1.3297
7,Namibia,B,4,Group stage,455.9177,524.7979,4,-1.0763
8,Scotland,B,2,Group stage,474.1155,546.3008,4,-1.1279
9,Oman,B,0,Group stage,433.3575,594.2463,4,-2.5139
10,New Zealand,S8_G1,10,Semifinalist,1168.4371,901.8592,8,2.0826
11,West Indies,S8_G2,10,Semifinalist,1201.4511,980.0728,8,1.7295
12,Afghanistan,C,4,Group stage,566.7566,573.9059,4,-0.1117
13,Uganda,C,0,Group stage,423.8414,730.7888,4,-4.7961
14,Papua New Guinea,C,2,Group stage,474.4753,654.6953,4,-2.8159
15,South Africa,S8_G2,8,Super 8 stage,958.043,868.1255,7,0.8028
16,Sri Lanka,D,4,Group stage,525.6652,474.2657,4,0.8031
17,Bangladesh,S8_G1,6,Super 8 stage,864.5398,836.8923,7,0.2469
18,Netherlands,D,2,Group stage,497.4284,540.6633,4,-0.6755
19,Nepal,D,0,Group stage,431.8911,630.8207,4,-3.1083
