,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.7844,1002.1078,9,1.8589
1,Pakistan,S8_G2,6,Super 8 stage,947.7467,811.9604,7,1.2124
2,Ireland,A,4,Group stage,534.697,475.5094,4,0.9248
3,Canada,A,0,Group stage,373.9557,654.8104,4,-4.3884
4,United States of America,A,2,Group stage,418.0209,571.5077,4,-2.3982
5,England,S8_G2,12,Finalist,1261.3077,1086.8327,9,1.2116
6,Australia,S8_G1,12,Semifinalist,1110.501,944.9044,8,1.2937
7,Namibia,B,2,Group stage,461.5496,551.7775,4,-1.4098
8,Scotland,B,4,Group stage,467.2691,540.5051,4,-1.1443
9,Oman,B,0,Group stage,427.789,576.9168,4,-2.3301
10,New Zealand,S8_G1,10,Super 8 stage,1041.8285,778.4669,7,2.3514
11,West Indies,S8_G2,10,Semifinalist,1205.4301,968.1965,8,1.8534
12,Afghanistan,C,4,Group stage,597.673,578.9113,4,0.2932
13,Uganda,C,0,Group stage,419.2594,793.1315,4,-5.8418
14,Papua New Guinea,C,2,Group stage,504.2009,637.9062,4,-2.0891
15,South Africa,S8_G2,10,Super 8 stage,965.4018,863.7511,7,0.9076
16,Sri Lanka,D,4,Group stage,538.4153,481.8222,4,0.8843
17,Bangladesh,S8_G1,6,Super 8 stage,860.9734,840.1067,7,0.1863
18,Netherlands,D,2,Group stage,490.2862,530.01,4,-0.6207
19,Nepal,D,0,Group stage,418.9451,625.9002,4,-3.2337
