,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1231.0796,999.9848,9,1.6048
1,Pakistan,S8_G2,8,Super 8 stage,961.6998,824.8172,7,1.2222
2,Ireland,A,4,Group stage,522.0216,491.3489,4,0.4793
3,Canada,A,0,Group stage,404.5392,667.5529,4,-4.1096
4,United States of America,A,2,Group stage,455.4444,566.4715,4,-1.7348
5,England,S8_G2,14,Semifinalist,1135.2929,958.2185,8,1.3834
6,Australia,S8_G1,10,Super 8 stage,984.6633,801.9122,7,1.6317
7,Namibia,B,4,Group stage,472.0511,554.7771,4,-1.2926
8,Scotland,B,2,Group stage,456.8333,561.2881,4,-1.6321
9,Oman,B,0,Group stage,435.8752,571.2694,4,-2.1155
10,New Zealand,S8_G1,10,Champion,1317.701,1035.4456,9,1.9601
11,West Indies,S8_G2,10,Semifinalist,1205.3653,981.884,8,1.7459
12,Afghanistan,C,4,Group stage,553.3337,602.3402,4,-0.7657
13,Uganda,C,0,Group stage,437.1206,741.3855,4,-4.7541
14,Papua New Guinea,C,2,Group stage,492.2932,631.8128,4,-2.18
15,South Africa,S8_G2,8,Super 8 stage,957.4375,856.3491,7,0.9026
16,Sri Lanka,D,4,Group stage,545.2611,490.1239,4,0.8615
17,Bangladesh,S8_G1,6,Super 8 stage,851.647,861.9417,7,-0.0919
18,Netherlands,D,2,Group stage,506.8695,536.5403,4,-0.4636
19,Nepal,D,0,Group stage,446.7195,637.7854,4,-2.9854
