,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1261.7044,1004.1009,9,1.7889
1,Pakistan,S8_G2,8,Super 8 stage,947.3859,816.4618,7,1.169
2,Ireland,A,4,Group stage,510.0983,476.1497,4,0.5304
3,Canada,A,0,Group stage,392.5897,670.1745,4,-4.3373
4,United States of America,A,2,Group stage,442.2856,564.9239,4,-1.9162
5,England,S8_G2,14,Semifinalist,1140.0366,970.8544,8,1.3217
6,Australia,S8_G1,12,Finalist,1233.102,1062.671,9,1.1835
7,Namibia,B,2,Group stage,455.6125,544.0961,4,-1.3826
8,Scotland,B,4,Group stage,477.3059,521.8155,4,-0.6955
9,Oman,B,0,Group stage,414.8056,587.5757,4,-2.6995
10,New Zealand,S8_G1,10,Super 8 stage,1028.5847,770.4953,7,2.3044
11,West Indies,S8_G2,10,Semifinalist,1204.5911,975.7037,8,1.7882
12,Afghanistan,C,4,Group stage,560.8509,603.6858,4,-0.6693
13,Uganda,C,0,Group stage,431.0628,741.7791,4,-4.8549
14,Papua New Guinea,C,2,Group stage,505.0299,625.9712,4,-1.8897
15,South Africa,S8_G2,8,Super 8 stage,960.098,866.2712,7,0.8377
16,Sri Lanka,D,4,Group stage,528.055,479.5323,4,0.7582
17,Bangladesh,S8_G1,6,Super 8 stage,876.0637,849.0635,7,0.2411
18,Netherlands,D,2,Group stage,495.0231,546.4221,4,-0.8031
19,Nepal,D,0,Group stage,432.2634,618.8013,4,-2.9147
