,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.3901,995.0181,9,1.8706
1,Pakistan,S8_G2,8,Super 8 stage,952.3998,825.3965,7,1.134
2,Ireland,A,4,Group stage,519.6667,481.1907,4,0.6012
3,Canada,A,0,Group stage,388.7566,671.2979,4,-4.4147
4,United States of America,A,2,Group stage,453.3492,569.3719,4,-1.8129
5,England,S8_G2,14,Finalist,1276.1493,1088.4413,9,1.3035
6,Australia,S8_G1,8,Super 8 stage,976.8723,812.0596,7,1.4715
7,Namibia,B,4,Group stage,466.9272,529.3521,4,-0.9754
8,Scotland,B,2,Group stage,470.336,559.8785,4,-1.3991
9,Oman,B,0,Group stage,430.6901,583.6571,4,-2.3901
10,New Zealand,S8_G1,10,Semifinalist,1179.1462,904.2914,8,2.1473
11,West Indies,S8_G2,12,Semifinalist,1226.1487,974.0988,8,1.9691
12,Afghanistan,C,4,Group stage,565.1913,605.4117,4,-0.6284
13,Uganda,C,0,Group stage,427.4564,771.61,4,-5.3774
14,Papua New Guinea,C,2,Group stage,501.2437,634.2496,4,-2.0782
15,South Africa,S8_G2,8,Super 8 stage,937.1326,859.8717,7,0.6898
16,Sri Lanka,D,4,Group stage,526.7275,472.7504,4,0.8434
17,Bangladesh,S8_G1,6,Super 8 stage,850.4199,842.6889,7,0.069
18,Netherlands,D,2,Group stage,475.548,544.8544,4,-1.0829
19,Nepal,D,0,Group stage,426.3477,589.4084,4,-2.5478
