,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.4366,1014.9576,9,1.8297
1,Pakistan,S8_G2,6,Super 8 stage,948.0336,819.5029,7,1.1476
2,Ireland,A,4,Group stage,500.5633,483.8743,4,0.2608
3,Canada,A,0,Group stage,383.1889,663.7787,4,-4.3842
4,United States of America,A,2,Group stage,432.8404,551.6274,4,-1.856
5,England,S8_G2,14,Finalist,1266.0768,1085.7507,9,1.2523
6,Australia,S8_G1,10,Super 8 stage,983.9294,821.2979,7,1.4521
7,Namibia,B,4,Group stage,479.4013,530.6336,4,-0.8005
8,Scotland,B,0,Group stage,461.4194,559.0886,4,-1.5261
9,Oman,B,2,Group stage,426.7224,587.9612,4,-2.5194
10,New Zealand,S8_G1,10,Semifinalist,1178.0756,918.3651,8,2.029
11,West Indies,S8_G2,10,Semifinalist,1215.4722,976.6628,8,1.8657
12,Afghanistan,C,4,Group stage,575.7485,618.5857,4,-0.6693
13,Uganda,C,0,Group stage,456.7269,742.8307,4,-4.4704
14,Papua New Guinea,C,2,Group stage,508.3238,664.4501,4,-2.4395
15,South Africa,S8_G2,10,Super 8 stage,964.6861,869.132,7,0.8532
16,Sri Lanka,D,4,Group stage,520.5553,487.9853,4,0.5089
17,Bangladesh,S8_G1,6,Super 8 stage,871.1016,835.9246,7,0.3141
18,Netherlands,D,2,Group stage,507.6194,538.0814,4,-0.476
19,Nepal,D,0,Group stage,425.5517,613.9823,4,-2.9442
