,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.9733,1022.3844,9,1.5944
1,Pakistan,S8_G2,6,Super 8 stage,956.3003,813.9866,7,1.2707
2,Ireland,A,4,Group stage,518.1009,492.6589,4,0.3975
3,Canada,A,0,Group stage,398.0456,661.3624,4,-4.1143
4,United States of America,A,2,Group stage,458.982,578.5698,4,-1.8686
5,England,S8_G2,12,Finalist,1288.8057,1086.0585,9,1.408
6,Australia,S8_G1,12,Semifinalist,1101.8605,933.5124,8,1.3152
7,Namibia,B,2,Group stage,465.5082,536.295,4,-1.106
8,Scotland,B,4,Group stage,470.1644,551.475,4,-1.2705
9,Oman,B,0,Group stage,425.7335,597.3534,4,-2.6816
10,New Zealand,S8_G1,10,Super 8 stage,1027.005,775.6206,7,2.2445
11,West Indies,S8_G2,10,Semifinalist,1234.9865,992.0418,8,1.898
12,Afghanistan,C,4,Group stage,585.963,610.6135,4,-0.3852
13,Uganda,C,0,Group stage,442.6593,758.6735,4,-4.9377
14,Papua New Guinea,C,2,Group stage,504.0924,650.4083,4,-2.2862
15,South Africa,S8_G2,10,Super 8 stage,942.8961,852.7525,7,0.8049
16,Sri Lanka,D,4,Group stage,548.9724,474.4639,4,1.1642
17,Bangladesh,S8_G1,6,Super 8 stage,844.0169,834.1887,7,0.0878
18,Netherlands,D,2,Group stage,487.4693,534.845,4,-0.7402
19,Nepal,D,0,Group stage,420.9661,617.2367,4,-3.0667
