,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1273.9463,999.5556,9,1.9055
1,Pakistan,S8_G2,8,Super 8 stage,956.5047,813.174,7,1.2797
2,Ireland,A,4,Group stage,512.3289,486.4643,4,0.4041
3,Canada,A,0,Group stage,403.3633,662.4247,4,-4.0478
4,United States of America,A,2,Group stage,433.6834,575.6006,4,-2.2175
5,England,S8_G2,14,Semifinalist,1141.8175,957.2031,8,1.4423
6,Australia,S8_G1,8,Super 8 stage,983.0116,812.0197,7,1.5267
7,Namibia,B,2,Group stage,455.8053,552.1358,4,-1.5052
8,Scotland,B,4,Group stage,467.1569,545.3614,4,-1.2219
9,Oman,B,0,Group stage,439.0263,581.4187,4,-2.2249
10,New Zealand,S8_G1,12,Champion,1323.5726,1034.2973,9,2.0089
11,West Indies,S8_G2,8,Super 8 stage,1081.4047,853.5822,7,2.0341
12,Afghanistan,C,4,Group stage,560.8899,605.4382,4,-0.6961
13,Uganda,C,0,Group stage,446.9381,771.0258,4,-5.0639
14,Papua New Guinea,C,2,Group stage,503.7604,628.0263,4,-1.9417
15,South Africa,S8_G2,10,Semifinalist,1080.3131,1007.5855,8,0.5682
16,Sri Lanka,S8_G1,6,Super 8 stage,875.7167,903.7511,7,-0.2503
17,Bangladesh,D,4,Group stage,533.3113,453.6227,4,1.2451
18,Netherlands,D,2,Group stage,491.9036,549.4104,4,-0.8985
19,Nepal,D,0,Group stage,426.0166,598.3739,4,-2.6931
