,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1253.866,1022.2266,9,1.6086
1,Pakistan,S8_G2,8,Super 8 stage,949.4008,815.6901,7,1.1938
2,Ireland,A,4,Group stage,526.7464,482.2042,4,0.696
3,Canada,A,0,Group stage,389.2761,644.8477,4,-3.9933
4,United States of America,A,2,Group stage,430.161,567.9008,4,-2.1522
5,England,S8_G2,14,Finalist,1266.2537,1103.4233,9,1.1308
6,Australia,S8_G1,10,Super 8 stage,975.243,814.5666,7,1.4346
7,Namibia,B,2,Group stage,452.0777,535.4755,4,-1.3031
8,Scotland,B,2,Group stage,463.6834,529.8212,4,-1.0334
9,Oman,B,2,Group stage,441.9509,568.5672,4,-1.9784
10,New Zealand,S8_G1,10,Semifinalist,1180.7517,906.3042,8,2.1441
11,West Indies,S8_G2,10,Semifinalist,1238.7947,969.2631,8,2.1057
12,Afghanistan,C,4,Group stage,566.2593,597.9625,4,-0.4954
13,Uganda,C,0,Group stage,423.2275,763.8483,4,-5.3222
14,Papua New Guinea,C,2,Group stage,499.2653,654.811,4,-2.4304
15,South Africa,S8_G2,8,Super 8 stage,957.8056,868.186,7,0.8002
16,Sri Lanka,D,4,Group stage,518.5426,470.4969,4,0.7507
17,Bangladesh,S8_G1,6,Super 8 stage,854.0142,842.3516,7,0.1041
18,Netherlands,D,2,Group stage,507.6615,544.0705,4,-0.5689
19,Nepal,D,0,Group stage,425.225,618.1891,4,-3.0151
