,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.841,989.7547,9,1.8825
1,Pakistan,S8_G2,8,Super 8 stage,953.9997,821.249,7,1.1853
2,Ireland,A,4,Group stage,532.1948,470.0429,4,0.9711
3,Canada,A,0,Group stage,384.5857,696.1104,4,-4.8676
4,United States of America,A,2,Group stage,431.1918,563.0608,4,-2.0605
5,England,S8_G2,14,Finalist,1261.6543,1091.5219,9,1.1815
6,Australia,S8_G1,8,Super 8 stage,970.2325,805.3485,7,1.4722
7,Namibia,B,4,Group stage,467.5549,529.5329,4,-0.9684
8,Scotland,B,2,Group stage,455.347,541.1949,4,-1.3414
9,Oman,B,0,Group stage,431.4554,578.1334,4,-2.2918
10,New Zealand,S8_G1,12,Semifinalist,1176.5177,902.8242,8,2.1382
11,West Indies,S8_G2,10,Semifinalist,1233.5006,987.9712,8,1.9182
12,Afghanistan,C,4,Group stage,569.1005,612.6882,4,-0.6811
13,Uganda,C,0,Group stage,442.5255,784.8824,4,-5.3493
14,Papua New Guinea,C,2,Group stage,514.2692,635.5581,4,-1.8951
15,South Africa,S8_G2,6,Super 8 stage,964.8663,884.0924,7,0.7212
16,Sri Lanka,D,4,Group stage,534.0459,488.8439,4,0.7063
17,Bangladesh,S8_G1,8,Super 8 stage,865.0265,849.776,7,0.1362
18,Netherlands,D,2,Group stage,507.4442,529.2198,4,-0.3402
19,Nepal,D,0,Group stage,423.1054,617.6534,4,-3.0398
