,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1262.0101,1002.0187,9,1.8055
1,Pakistan,S8_G2,6,Super 8 stage,955.2785,819.5294,7,1.212
2,Ireland,A,4,Group stage,527.5831,497.862,4,0.4644
3,Canada,A,0,Group stage,394.5351,696.7292,4,-4.7218
4,United States of America,A,2,Group stage,458.1769,567.2803,4,-1.7047
5,England,S8_G2,14,Champion,1272.7437,1080.5839,9,1.3344
6,Australia,S8_G1,12,Semifinalist,1114.4101,944.9372,8,1.324
7,Namibia,B,0,Group stage,462.4353,552.2674,4,-1.4036
8,Scotland,B,4,Group stage,468.5118,546.3072,4,-1.2156
9,Oman,B,2,Group stage,431.4526,571.4709,4,-2.1878
10,New Zealand,S8_G1,10,Super 8 stage,1081.2093,790.3679,7,2.5968
11,West Indies,S8_G2,10,Semifinalist,1229.5097,971.0424,8,2.0193
12,Afghanistan,C,4,Group stage,573.1421,587.7787,4,-0.2287
13,Uganda,C,0,Group stage,418.8174,794.6567,4,-5.8725
14,Papua New Guinea,C,2,Group stage,502.3264,638.8906,4,-2.1338
15,South Africa,S8_G2,10,Super 8 stage,935.4598,864.6549,7,0.6322
16,Sri Lanka,D,4,Group stage,518.2239,472.6416,4,0.7122
17,Bangladesh,S8_G1,6,Super 8 stage,847.2761,843.0883,7,0.0374
18,Netherlands,D,2,Group stage,471.6055,536.6356,4,-1.0161
19,Nepal,D,0,Group stage,429.1136,575.0778,4,-2.2807
