,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1272.1851,1006.9385,9,1.842
1,Pakistan,S8_G2,8,Super 8 stage,973.71,823.1275,7,1.3445
2,Ireland,A,4,Group stage,522.5806,470.5173,4,0.8135
3,Canada,A,0,Group stage,389.0435,685.3397,4,-4.6296
4,United States of America,A,2,Group stage,444.0272,589.4043,4,-2.2715
5,England,S8_G2,14,Champion,1282.1223,1092.5339,9,1.3166
6,Australia,S8_G1,12,Semifinalist,1107.1057,957.5349,8,1.1685
7,Namibia,B,4,Group stage,453.8056,526.5726,4,-1.137
8,Scotland,B,2,Group stage,471.9226,545.5677,4,-1.1507
9,Oman,B,0,Group stage,429.0169,575.1211,4,-2.2829
10,New Zealand,S8_G1,8,Super 8 stage,1035.9789,784.3535,7,2.2467
11,West Indies,S8_G2,12,Semifinalist,1230.9154,992.0899,8,1.8658
12,Afghanistan,C,4,Group stage,590.6696,589.8397,4,0.013
13,Uganda,C,0,Group stage,454.9139,756.5977,4,-4.7138
14,Papua New Guinea,C,2,Group stage,468.3001,652.0852,4,-2.8716
15,South Africa,S8_G2,8,Super 8 stage,957.2777,874.8998,7,0.7355
16,Sri Lanka,D,4,Group stage,506.5255,485.9881,4,0.3209
17,Bangladesh,S8_G1,6,Super 8 stage,871.29,838.2139,7,0.2953
18,Netherlands,D,2,Group stage,503.1232,524.3972,4,-0.3324
19,Nepal,D,0,Group stage,419.6609,613.0518,4,-3.0217
