,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1267.5695,1003.1813,9,1.836
1,Pakistan,S8_G2,8,Super 8 stage,962.7211,810.4205,7,1.3598
2,Ireland,A,4,Group stage,527.4787,480.4455,4,0.7349
3,Canada,A,0,Group stage,382.2764,681.526,4,-4.6758
4,United States of America,A,2,Group stage,444.256,574.9339,4,-2.0418
5,England,S8_G2,12,Semifinalist,1133.0243,955.7106,8,1.3853
6,Australia,S8_G1,12,Champion,1242.3372,1079.2861,9,1.1323
7,Namibia,B,4,Group stage,457.9956,536.1557,4,-1.2213
8,Scotland,B,2,Group stage,471.0196,557.3203,4,-1.3484
9,Oman,B,0,Group stage,455.3373,591.1368,4,-2.1219
10,New Zealand,S8_G1,10,Super 8 stage,1050.6394,791.6021,7,2.3128
11,West Indies,S8_G2,8,Super 8 stage,1071.9367,844.8857,7,2.0272
12,Afghanistan,C,4,Group stage,592.8299,572.7013,4,0.3145
13,Uganda,C,0,Group stage,418.7972,764.3592,4,-5.3994
14,Papua New Guinea,C,2,Group stage,473.3227,633.1641,4,-2.4975
15,South Africa,S8_G2,10,Semifinalist,1092.8609,995.3337,8,0.7619
16,Sri Lanka,D,4,Group stage,508.4672,486.7583,4,0.3392
17,Bangladesh,S8_G1,6,Super 8 stage,856.2571,841.3602,7,0.133
18,Netherlands,D,2,Group stage,489.3284,533.2834,4,-0.6868
19,Nepal,D,0,Group stage,446.8745,611.7649,4,-2.5764
