,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1284.2536,1002.2907,9,1.9581
1,Pakistan,S8_G2,8,Super 8 stage,950.4677,826.3948,7,1.1078
2,Ireland,A,4,Group stage,517.6191,498.6435,4,0.2965
3,Canada,A,0,Group stage,402.9197,666.836,4,-4.1237
4,United States of America,A,2,Group stage,444.409,565.1034,4,-1.8859
5,England,S8_G2,12,Finalist,1276.8483,1108.1134,9,1.1718
6,Australia,S8_G1,10,Super 8 stage,972.7704,813.7781,7,1.4196
7,Namibia,B,4,Group stage,474.4197,532.1443,4,-0.9019
8,Scotland,B,2,Group stage,470.5852,540.6792,4,-1.0952
9,Oman,B,0,Group stage,419.6358,589.8924,4,-2.6603
10,New Zealand,S8_G1,12,Semifinalist,1163.1404,908.1772,8,1.9919
11,West Indies,S8_G2,10,Semifinalist,1224.4662,993.6433,8,1.8033
12,Afghanistan,C,4,Group stage,578.3413,585.6486,4,-0.1142
13,Uganda,C,0,Group stage,430.1839,759.2212,4,-5.1412
14,Papua New Guinea,C,2,Group stage,513.9046,642.9297,4,-2.016
15,South Africa,S8_G2,8,Super 8 stage,958.9,870.9855,7,0.785
16,Sri Lanka,D,4,Group stage,525.0612,469.0756,4,0.8748
17,Bangladesh,S8_G1,6,Super 8 stage,847.0625,840.2603,7,0.0607
18,Netherlands,D,2,Group stage,495.7394,537.4848,4,-0.6523
19,Nepal,D,0,Group stage,423.5698,622.9962,4,-3.116
