,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1245.9103,1005.047,9,1.6727
1,Pakistan,S8_G2,8,Super 8 stage,963.1725,816.1963,7,1.3123
2,Ireland,A,4,Group stage,517.9867,483.7357,4,0.5352
3,Canada,A,0,Group stage,383.2475,677.955,4,-4.6048
4,United States of America,A,2,Group stage,444.5671,546.9572,4,-1.5998
5,England,S8_G2,14,Semifinalist,1148.7774,952.6296,8,1.5324
6,Australia,S8_G1,10,Super 8 stage,981.6898,817.1771,7,1.4689
7,Namibia,B,4,Group stage,467.505,529.2306,4,-0.9645
8,Scotland,B,2,Group stage,475.0882,558.4068,4,-1.3019
9,Oman,B,0,Group stage,426.5824,606.3152,4,-2.8083
10,New Zealand,S8_G1,12,Finalist,1323.6885,1045.1302,9,1.9344
11,West Indies,S8_G2,10,Semifinalist,1210.0255,991.3455,8,1.7084
12,Afghanistan,C,4,Group stage,564.6093,603.7384,4,-0.6114
13,Uganda,C,0,Group stage,427.9292,736.8565,4,-4.827
14,Papua New Guinea,C,2,Group stage,495.8624,629.2578,4,-2.0843
15,South Africa,S8_G2,8,Super 8 stage,947.6341,855.6847,7,0.821
16,Sri Lanka,D,4,Group stage,508.7818,489.1797,4,0.3063
17,Bangladesh,S8_G1,6,Super 8 stage,851.0713,841.6437,7,0.0842
18,Netherlands,D,2,Group stage,488.9733,527.4706,4,-0.6015
19,Nepal,D,0,Group stage,423.9454,583.0901,4,-2.4866
