,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.0735,1008.4523,9,1.7751
1,Pakistan,S8_G2,8,Super 8 stage,953.5052,818.6152,7,1.2044
2,Ireland,A,4,Group stage,515.3097,470.019,4,0.7077
3,Canada,A,0,Group stage,380.7492,661.773,4,-4.391
4,United States of America,A,2,Group stage,430.0316,563.4384,4,-2.0845
5,England,S8_G2,12,Semifinalist,1128.7174,957.6764,8,1.3363
6,Australia,S8_G1,10,Super 8 stage,986.1284,817.015,7,1.5099
7,Namibia,B,2,Group stage,454.0512,543.6226,4,-1.3996
8,Scotland,B,4,Group stage,479.0209,534.9711,4,-0.8742
9,Oman,B,0,Group stage,415.0881,579.6101,4,-2.5707
10,New Zealand,S8_G1,10,Finalist,1310.9231,1036.9289,9,1.9027
11,West Indies,S8_G2,12,Semifinalist,1228.2426,963.1844,8,2.0708
12,Afghanistan,C,4,Group stage,602.5276,594.5857,4,0.1241
13,Uganda,C,0,Group stage,416.1672,781.5145,4,-5.7086
14,Papua New Guinea,C,2,Group stage,505.09,651.1432,4,-2.2821
15,South Africa,S8_G2,8,Super 8 stage,953.733,861.1347,7,0.8268
16,Sri Lanka,S8_G1,6,Super 8 stage,868.138,889.1483,7,-0.1876
17,Bangladesh,D,4,Group stage,506.9357,457.0765,4,0.7791
18,Netherlands,D,2,Group stage,493.0934,546.8253,4,-0.8396
19,Nepal,D,0,Group stage,440.5374,595.3286,4,-2.4186
