,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1124.3524,896.8686,8,1.7772
1,Pakistan,S8_G2,8,Super 8 stage,947.4627,809.3541,7,1.2331
2,Ireland,A,4,Group stage,507.2461,483.159,4,0.3764
3,Canada,A,0,Group stage,399.9171,660.9256,4,-4.0783
4,United States of America,A,2,Group stage,442.1485,564.517,4,-1.912
5,England,S8_G2,14,Champion,1286.8068,1099.073,9,1.3037
6,Australia,S8_G1,10,Super 8 stage,978.7765,807.0811,7,1.533
7,Namibia,B,4,Group stage,469.2399,529.3893,4,-0.9398
8,Scotland,B,2,Group stage,465.0429,555.9566,4,-1.4205
9,Oman,B,0,Group stage,426.049,590.2373,4,-2.5654
10,New Zealand,S8_G1,12,Finalist,1317.2631,1033.7657,9,1.9687
11,West Indies,S8_G2,10,Semifinalist,1228.3743,987.7743,8,1.8797
12,Afghanistan,C,4,Group stage,565.8195,600.0701,4,-0.5352
13,Uganda,C,0,Group stage,458.3274,737.1025,4,-4.3559
14,Papua New Guinea,C,2,Group stage,463.9026,640.6819,4,-2.7622
15,South Africa,S8_G2,8,Super 8 stage,959.7784,874.962,7,0.7573
16,Sri Lanka,D,4,Group stage,513.358,472.3222,4,0.6412
17,Bangladesh,S8_G1,6,Super 8 stage,861.4887,836.3656,7,0.2243
18,Netherlands,D,2,Group stage,500.6724,538.9871,4,-0.5987
19,Nepal,D,0,Group stage,425.7955,623.2289,4,-3.0849
