,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1258.5461,1007.2229,9,1.7453
1,Pakistan,S8_G2,6,Super 8 stage,951.2555,820.8234,7,1.1646
2,Ireland,A,4,Group stage,519.1706,492.7968,4,0.4121
3,Canada,A,0,Group stage,409.3752,651.4876,4,-3.783
4,United States of America,A,2,Group stage,429.6792,578.5082,4,-2.3255
5,England,S8_G2,12,Semifinalist,1146.0785,982.3411,8,1.2792
6,Australia,S8_G1,12,Finalist,1251.0365,1069.6156,9,1.2599
7,Namibia,B,2,Group stage,474.4662,549.7808,4,-1.1768
8,Scotland,B,4,Group stage,483.5301,553.3632,4,-1.0911
9,Oman,B,0,Group stage,432.7947,599.0459,4,-2.5977
10,New Zealand,S8_G1,10,Super 8 stage,1046.6303,786.2955,7,2.3244
11,West Indies,S8_G2,12,Semifinalist,1241.6106,985.5585,8,2.0004
12,Afghanistan,C,4,Group stage,566.3025,607.3913,4,-0.642
13,Uganda,C,0,Group stage,444.3499,744.2885,4,-4.6865
14,Papua New Guinea,C,2,Group stage,488.7531,635.4933,4,-2.2928
15,South Africa,S8_G2,10,Super 8 stage,953.4058,874.5953,7,0.7037
16,Sri Lanka,D,4,Group stage,537.4429,489.8096,4,0.7443
17,Bangladesh,S8_G1,6,Super 8 stage,858.4087,843.9329,7,0.1292
18,Netherlands,D,2,Group stage,492.9451,527.9347,4,-0.5467
19,Nepal,D,0,Group stage,428.0742,613.5708,4,-2.8984
