,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1144.2272,881.8802,8,2.0496
1,Pakistan,S8_G2,6,Super 8 stage,950.2951,811.5221,7,1.239
2,Ireland,A,4,Group stage,522.0377,470.1493,4,0.8108
3,Canada,A,0,Group stage,373.6711,692.5085,4,-4.9818
4,United States of America,A,2,Group stage,449.4481,559.7234,4,-1.7231
5,England,S8_G2,12,Semifinalist,1135.8874,963.0651,8,1.3502
6,Australia,S8_G1,10,Super 8 stage,976.2051,805.2783,7,1.5261
7,Namibia,B,2,Group stage,466.9577,530.0614,4,-0.986
8,Scotland,B,4,Group stage,470.2602,540.8694,4,-1.1033
9,Oman,B,0,Group stage,427.4897,603.1416,4,-2.7446
10,New Zealand,S8_G1,12,Champion,1298.5191,1039.0444,9,1.8019
11,West Indies,S8_G2,10,Finalist,1326.6483,1113.9399,9,1.4771
12,Afghanistan,C,4,Group stage,563.4266,573.2677,4,-0.1538
13,Uganda,C,0,Group stage,454.5979,755.3004,4,-4.6985
14,Papua New Guinea,C,2,Group stage,504.7086,653.4127,4,-2.3235
15,South Africa,S8_G2,10,Super 8 stage,954.4489,844.1125,7,0.9851
16,Sri Lanka,D,4,Group stage,517.8779,475.5129,4,0.662
17,Bangladesh,S8_G1,6,Super 8 stage,844.2113,844.1131,7,0.0009
18,Netherlands,D,2,Group stage,494.2135,514.1892,4,-0.3121
19,Nepal,D,0,Group stage,428.0405,632.0801,4,-3.1881
