,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.4577,1016.6664,9,1.7277
1,Pakistan,S8_G2,8,Super 8 stage,955.6474,797.8409,7,1.409
2,Ireland,A,4,Group stage,524.3045,478.9036,4,0.7094
3,Canada,A,0,Group stage,396.8913,679.3607,4,-4.4136
4,United States of America,A,2,Group stage,432.6636,577.137,4,-2.2574
5,England,S8_G2,12,Semifinalist,1144.7996,961.6114,8,1.4312
6,Australia,S8_G1,12,Finalist,1250.075,1052.4663,9,1.3723
7,Namibia,B,2,Group stage,446.9522,533.6436,4,-1.3546
8,Scotland,B,2,Group stage,448.7676,546.8216,4,-1.5321
9,Oman,B,2,Group stage,438.8861,581.2015,4,-2.2237
10,New Zealand,S8_G1,10,Super 8 stage,1043.6567,776.0282,7,2.3895
11,West Indies,S8_G2,10,Semifinalist,1228.2428,966.2934,8,2.0465
12,Afghanistan,C,4,Group stage,567.4908,582.7546,4,-0.2385
13,Uganda,C,0,Group stage,435.6335,759.7756,4,-5.0647
14,Papua New Guinea,C,2,Group stage,490.4771,662.4749,4,-2.6875
15,South Africa,S8_G2,8,Super 8 stage,943.1503,884.2378,7,0.526
16,Sri Lanka,D,4,Group stage,535.4468,488.827,4,0.7284
17,Bangladesh,S8_G1,6,Super 8 stage,838.3608,841.9727,7,-0.0322
18,Netherlands,D,2,Group stage,493.6594,535.9886,4,-0.6614
19,Nepal,D,0,Group stage,449.9898,606.5468,4,-2.4462
