,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.2947,978.8949,9,1.9681
1,Pakistan,S8_G2,8,Super 8 stage,960.1169,819.8769,7,1.2521
2,Ireland,A,4,Group stage,522.3612,479.9922,4,0.662
3,Canada,A,0,Group stage,383.6588,662.7972,4,-4.3615
4,United States of America,A,2,Group stage,427.3791,563.3037,4,-2.1238
5,England,S8_G2,12,Semifinalist,1152.7667,967.3339,8,1.4487
6,Australia,S8_G1,10,Super 8 stage,987.5561,827.9939,7,1.4247
7,Namibia,B,4,Group stage,461.0116,542.2225,4,-1.2689
8,Scotland,B,2,Group stage,488.8956,557.606,4,-1.0736
9,Oman,B,0,Group stage,438.6724,590.8474,4,-2.3777
10,New Zealand,S8_G1,12,Finalist,1284.1057,1053.1288,9,1.604
11,West Indies,S8_G2,8,Super 8 stage,1085.5642,849.5919,7,2.1069
12,Afghanistan,C,4,Group stage,574.7608,577.259,4,-0.039
13,Uganda,C,0,Group stage,439.0932,748.1217,4,-4.8286
14,Papua New Guinea,C,2,Group stage,494.9244,643.7509,4,-2.3254
15,South Africa,S8_G2,10,Semifinalist,1061.2159,1016.6023,8,0.3485
16,Sri Lanka,D,4,Group stage,526.7861,469.6262,4,0.8931
17,Bangladesh,S8_G1,6,Super 8 stage,866.1299,842.9618,7,0.2069
18,Netherlands,D,2,Group stage,495.5838,539.6218,4,-0.6881
19,Nepal,D,0,Group stage,428.6914,610.0356,4,-2.8335
