,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.6999,1009.2161,9,1.795
1,Pakistan,S8_G2,10,Semifinalist,1083.408,941.5844,8,1.108
2,Ireland,A,4,Group stage,532.4212,489.6105,4,0.6689
3,Canada,A,0,Group stage,384.8666,706.584,4,-5.0268
4,United States of America,A,2,Group stage,464.3136,559.0382,4,-1.4801
5,England,S8_G2,12,Semifinalist,1124.8482,953.7194,8,1.3369
6,Australia,S8_G1,12,Finalist,1248.7885,1058.8371,9,1.3191
7,Namibia,B,4,Group stage,453.6484,532.0674,4,-1.2253
8,Scotland,B,2,Group stage,466.7028,535.8526,4,-1.0805
9,Oman,B,0,Group stage,413.0212,587.9971,4,-2.734
10,New Zealand,S8_G1,10,Super 8 stage,1037.6446,778.1062,7,2.3173
11,West Indies,S8_G2,8,Super 8 stage,1088.8849,853.6401,7,2.1004
12,Afghanistan,C,4,Group stage,558.0406,597.3941,4,-0.6149
13,Uganda,C,0,Group stage,415.5653,755.4633,4,-5.3109
14,Papua New Guinea,C,2,Group stage,511.4598,613.7398,4,-1.5981
15,South Africa,S8_G2,8,Super 8 stage,936.9447,861.6196,7,0.6725
16,Sri Lanka,D,4,Group stage,517.1086,481.884,4,0.5504
17,Bangladesh,S8_G1,6,Super 8 stage,855.6318,835.6665,7,0.1783
18,Netherlands,D,2,Group stage,503.2405,521.8236,4,-0.2904
19,Nepal,D,0,Group stage,416.1914,606.5867,4,-2.9749
