,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.5136,998.2353,9,1.7867
1,Pakistan,S8_G2,6,Super 8 stage,947.0961,809.3891,7,1.2295
2,Ireland,A,4,Group stage,505.7809,485.2307,4,0.3211
3,Canada,A,0,Group stage,391.276,661.5171,4,-4.2225
4,United States of America,A,2,Group stage,451.4735,567.2528,4,-1.8091
5,England,S8_G2,12,Semifinalist,1131.8384,978.5578,8,1.1975
6,Australia,S8_G1,8,Super 8 stage,980.3573,822.9637,7,1.4053
7,Namibia,B,2,Group stage,467.195,542.2989,4,-1.1735
8,Scotland,B,4,Group stage,484.7035,534.0383,4,-0.7709
9,Oman,B,0,Group stage,434.0935,596.2377,4,-2.5335
10,New Zealand,S8_G1,12,Semifinalist,1156.412,905.3407,8,1.9615
11,West Indies,S8_G2,12,Finalist,1346.4882,1104.9061,9,1.6777
12,Afghanistan,C,4,Group stage,571.6105,576.0567,4,-0.0695
13,Uganda,C,0,Group stage,440.5081,741.5072,4,-4.7031
14,Papua New Guinea,C,2,Group stage,471.2159,630.9734,4,-2.4962
15,South Africa,S8_G2,10,Super 8 stage,944.533,869.0506,7,0.6739
16,Sri Lanka,D,4,Group stage,535.4929,472.1085,4,0.9904
17,Bangladesh,S8_G1,6,Super 8 stage,846.7358,847.364,7,-0.0056
18,Netherlands,D,2,Group stage,489.9357,523.4765,4,-0.5241
19,Nepal,D,0,Group stage,432.2484,618.0031,4,-2.9024
