,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.4974,991.0743,9,1.8779
1,Pakistan,S8_G2,6,Super 8 stage,958.309,820.163,7,1.2334
2,Ireland,A,4,Group stage,514.7381,477.784,4,0.5774
3,Canada,A,0,Group stage,362.3675,669.8322,4,-4.8041
4,United States of America,A,2,Group stage,441.6727,558.8379,4,-1.8307
5,England,S8_G2,14,Finalist,1271.0643,1090.9903,9,1.2505
6,Australia,S8_G1,10,Semifinalist,1084.6618,943.3755,8,1.1038
7,Namibia,B,2,Group stage,464.588,523.9704,4,-0.9279
8,Scotland,B,4,Group stage,457.914,532.8122,4,-1.1703
9,Oman,B,0,Group stage,443.8136,589.1865,4,-2.2715
10,New Zealand,S8_G1,8,Super 8 stage,1030.4414,793.412,7,2.1163
11,West Indies,S8_G2,12,Semifinalist,1211.2963,992.0652,8,1.7127
12,Afghanistan,C,4,Group stage,578.3998,596.0292,4,-0.2755
13,Uganda,C,0,Group stage,446.0558,743.8056,4,-4.6523
14,Papua New Guinea,C,2,Group stage,497.127,644.5881,4,-2.3041
15,South Africa,S8_G2,10,Super 8 stage,953.2855,862.7389,7,0.8085
16,Sri Lanka,D,4,Group stage,537.9181,483.8202,4,0.8453
17,Bangladesh,S8_G1,6,Super 8 stage,855.7463,832.4215,7,0.2083
18,Netherlands,D,2,Group stage,486.584,528.3164,4,-0.6521
19,Nepal,D,0,Group stage,419.4131,601.6703,4,-2.8478
