,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.4705,975.974,9,1.9826
1,Pakistan,S8_G2,8,Super 8 stage,953.742,816.513,7,1.2253
2,Ireland,A,4,Group stage,524.4975,494.3025,4,0.4718
3,Canada,A,0,Group stage,374.9169,683.63,4,-4.8236
4,United States of America,A,2,Group stage,462.2707,568.74,4,-1.6636
5,England,S8_G2,12,Semifinalist,1143.5142,965.7918,8,1.3885
6,Australia,S8_G1,12,Finalist,1249.1485,1079.2793,9,1.1796
7,Namibia,B,2,Group stage,448.0007,527.7434,4,-1.246
8,Scotland,B,4,Group stage,467.1402,540.5388,4,-1.1469
9,Oman,B,0,Group stage,425.6042,582.2522,4,-2.4476
10,New Zealand,S8_G1,10,Super 8 stage,1044.4767,788.9408,7,2.2816
11,West Indies,S8_G2,8,Super 8 stage,1083.8573,846.8398,7,2.1162
12,Afghanistan,C,4,Group stage,573.6555,604.5227,4,-0.4823
13,Uganda,C,0,Group stage,429.6088,741.1924,4,-4.8685
14,Papua New Guinea,C,2,Group stage,505.8486,642.6399,4,-2.1374
15,South Africa,S8_G2,10,Semifinalist,1054.9296,995.3925,8,0.4651
16,Sri Lanka,D,4,Group stage,540.675,471.5419,4,1.0802
17,Bangladesh,S8_G1,6,Super 8 stage,850.9456,830.0785,7,0.1863
18,Netherlands,D,2,Group stage,494.1258,539.2577,4,-0.7052
19,Nepal,D,0,Group stage,420.9951,614.2518,4,-3.0196
