,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1249.5869,1015.6,9,1.6249
1,Pakistan,S8_G2,6,Super 8 stage,961.5263,811.2525,7,1.3417
2,Ireland,A,4,Group stage,535.8749,467.7632,4,1.0642
3,Canada,A,0,Group stage,378.8547,679.095,4,-4.6913
4,United States of America,A,2,Group stage,447.7124,571.3468,4,-1.9318
5,England,S8_G2,14,Champion,1262.4107,1082.4897,9,1.2495
6,Australia,S8_G1,8,Super 8 stage,964.8365,816.3304,7,1.3259
7,Namibia,B,4,Group stage,450.349,534.1722,4,-1.3097
8,Scotland,B,2,Group stage,455.1531,549.514,4,-1.4744
9,Oman,B,0,Group stage,438.9692,557.283,4,-1.8487
10,New Zealand,S8_G1,12,Semifinalist,1159.5948,915.085,8,1.9102
11,West Indies,S8_G2,10,Semifinalist,1233.6378,977.433,8,2.0016
12,Afghanistan,C,2,Group stage,567.1879,630.7922,4,-0.9938
13,Uganda,C,0,Group stage,448.7882,729.2439,4,-4.3821
14,Papua New Guinea,C,4,Group stage,499.0196,644.0027,4,-2.2654
15,South Africa,S8_G2,10,Super 8 stage,955.4639,851.3722,7,0.9294
16,Sri Lanka,D,4,Group stage,521.7005,483.4525,4,0.5976
17,Bangladesh,S8_G1,6,Super 8 stage,846.9314,831.0796,7,0.1415
18,Netherlands,D,2,Group stage,484.2592,529.6013,4,-0.7085
19,Nepal,D,0,Group stage,420.4071,605.3546,4,-2.8898
