,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.0648,1002.2031,9,1.7768
1,Pakistan,S8_G2,6,Super 8 stage,942.1366,831.1634,7,0.9908
2,Ireland,A,4,Group stage,528.5193,477.8617,4,0.7915
3,Canada,A,0,Group stage,407.5817,694.9535,4,-4.4902
4,United States of America,A,2,Group stage,454.9581,570.8112,4,-1.8102
5,England,S8_G2,12,Finalist,1268.8256,1101.0118,9,1.1654
6,Australia,S8_G1,12,Semifinalist,1111.9641,939.8556,8,1.3446
7,Namibia,B,2,Group stage,477.8574,548.8025,4,-1.1085
8,Scotland,B,4,Group stage,481.9528,558.8361,4,-1.2013
9,Oman,B,0,Group stage,427.9544,598.704,4,-2.668
10,New Zealand,S8_G1,10,Super 8 stage,1055.468,785.7598,7,2.4081
11,West Indies,S8_G2,10,Semifinalist,1224.3499,972.8557,8,1.9648
12,Afghanistan,C,4,Group stage,575.3286,605.3575,4,-0.4692
13,Uganda,C,0,Group stage,407.8735,751.9472,4,-5.3762
14,Papua New Guinea,C,2,Group stage,498.5427,629.2795,4,-2.0428
15,South Africa,S8_G2,10,Super 8 stage,959.4113,865.5637,7,0.8379
16,Sri Lanka,D,4,Group stage,528.281,464.5106,4,0.9964
17,Bangladesh,S8_G1,6,Super 8 stage,842.6838,842.153,7,0.0047
18,Netherlands,D,2,Group stage,503.992,535.7808,4,-0.4967
19,Nepal,D,0,Group stage,433.2611,611.5956,4,-2.7865
