,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1262.8514,1001.9088,9,1.8121
1,Pakistan,S8_G2,6,Super 8 stage,966.1583,817.7045,7,1.3255
2,Ireland,A,4,Group stage,511.932,494.0277,4,0.2798
3,Canada,A,0,Group stage,390.3966,677.4908,4,-4.4858
4,United States of America,A,2,Group stage,454.6091,584.6109,4,-2.0313
5,England,S8_G2,12,Champion,1268.6311,1113.6532,9,1.0762
6,Australia,S8_G1,10,Super 8 stage,982.8906,801.5172,7,1.6194
7,Namibia,B,4,Group stage,464.4171,544.5256,4,-1.2517
8,Scotland,B,2,Group stage,473.0992,545.5254,4,-1.1317
9,Oman,B,0,Group stage,439.8042,581.7651,4,-2.2181
10,New Zealand,S8_G1,12,Semifinalist,1178.7549,926.6641,8,1.9695
11,West Indies,S8_G2,10,Semifinalist,1235.2258,988.1869,8,1.93
12,Afghanistan,C,4,Group stage,585.1172,592.8788,4,-0.1213
13,Uganda,C,0,Group stage,443.1243,757.5722,4,-4.9132
14,Papua New Guinea,C,2,Group stage,485.2214,653.0108,4,-2.6217
15,South Africa,S8_G2,10,Super 8 stage,970.1454,866.3286,7,0.9269
16,Sri Lanka,D,4,Group stage,519.0895,479.1533,4,0.624
17,Bangladesh,S8_G1,6,Super 8 stage,863.431,842.0689,7,0.1907
18,Netherlands,D,2,Group stage,488.2032,537.1748,4,-0.7652
19,Nepal,D,0,Group stage,424.0633,601.3982,4,-2.7709
