,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1252.8276,1007.7256,9,1.7021
1,Pakistan,S8_G2,6,Super 8 stage,957.0578,809.063,7,1.3214
2,Ireland,A,4,Group stage,526.492,483.1862,4,0.6767
3,Canada,A,0,Group stage,387.9695,667.1552,4,-4.3623
4,United States of America,A,2,Group stage,441.365,580.8121,4,-2.1789
5,England,S8_G2,12,Finalist,1273.7799,1110.5993,9,1.1332
6,Australia,S8_G1,14,Semifinalist,1119.3477,933.0561,8,1.4554
7,Namibia,B,4,Group stage,456.2737,535.2433,4,-1.2339
8,Scotland,B,0,Group stage,466.6883,584.0255,4,-1.8334
9,Oman,B,2,Group stage,460.4838,579.6321,4,-1.8617
10,New Zealand,S8_G1,8,Super 8 stage,1053.2053,782.8825,7,2.4136
11,West Indies,S8_G2,12,Semifinalist,1196.1486,981.2719,8,1.6787
12,Afghanistan,C,4,Group stage,568.0119,600.2344,4,-0.5035
13,Uganda,C,0,Group stage,434.033,751.6655,4,-4.963
14,Papua New Guinea,C,2,Group stage,492.3252,608.3577,4,-1.813
15,South Africa,S8_G2,10,Super 8 stage,949.301,874.2452,7,0.6701
16,Sri Lanka,D,4,Group stage,540.5106,470.8065,4,1.0891
17,Bangladesh,S8_G1,6,Super 8 stage,862.1829,854.2309,7,0.071
18,Netherlands,D,2,Group stage,511.6773,528.1179,4,-0.2569
19,Nepal,D,0,Group stage,415.5255,622.8956,4,-3.2402
