,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.2759,998.8257,9,1.7948
1,Pakistan,S8_G2,8,Super 8 stage,952.8614,819.6291,7,1.1896
2,Ireland,A,4,Group stage,509.1299,481.7898,4,0.4272
3,Canada,A,0,Group stage,392.0452,668.4072,4,-4.3182
4,United States of America,A,2,Group stage,433.5745,548.7909,4,-1.8003
5,England,S8_G2,14,Finalist,1268.9053,1079.446,9,1.3157
6,Australia,S8_G1,8,Super 8 stage,973.5705,807.7892,7,1.4802
7,Namibia,B,2,Group stage,462.4594,540.9517,4,-1.2264
8,Scotland,B,4,Group stage,472.6423,556.3571,4,-1.308
9,Oman,B,0,Group stage,439.7639,600.2326,4,-2.5073
10,New Zealand,S8_G1,12,Semifinalist,1152.6275,906.7215,8,1.9211
11,West Indies,S8_G2,10,Semifinalist,1208.1346,974.0469,8,1.8288
12,Afghanistan,C,4,Group stage,581.0294,585.9249,4,-0.0765
13,Uganda,C,0,Group stage,437.0153,724.0665,4,-4.4852
14,Papua New Guinea,C,2,Group stage,466.1011,647.0142,4,-2.8268
15,South Africa,S8_G2,8,Super 8 stage,961.7472,871.254,7,0.808
16,Sri Lanka,D,4,Group stage,544.4993,476.4664,4,1.063
17,Bangladesh,S8_G1,6,Super 8 stage,856.3095,829.612,7,0.2384
18,Netherlands,D,2,Group stage,498.1366,549.4472,4,-0.8017
19,Nepal,D,0,Group stage,423.1301,624.1859,4,-3.1415
