,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1277.5447,1010.5001,9,1.8545
1,Pakistan,S8_G2,8,Super 8 stage,963.2719,815.3557,7,1.3207
2,Ireland,A,4,Group stage,522.9221,485.0642,4,0.5915
3,Canada,A,0,Group stage,384.6528,694.042,4,-4.8342
4,United States of America,A,2,Group stage,458.1496,562.3675,4,-1.6284
5,England,S8_G2,14,Finalist,1284.832,1101.5654,9,1.2727
6,Australia,S8_G1,12,Semifinalist,1130.3734,956.2828,8,1.3601
7,Namibia,B,2,Group stage,443.5067,551.2208,4,-1.683
8,Scotland,B,4,Group stage,494.1714,555.1612,4,-0.953
9,Oman,B,0,Group stage,447.4801,587.8401,4,-2.1931
10,New Zealand,S8_G1,10,Super 8 stage,1058.8292,782.7405,7,2.4651
11,West Indies,S8_G2,10,Semifinalist,1196.7479,983.7481,8,1.6641
12,Afghanistan,C,4,Group stage,564.4956,580.752,4,-0.254
13,Uganda,C,0,Group stage,447.8415,768.5716,4,-5.0114
14,Papua New Guinea,C,2,Group stage,513.6814,650.165,4,-2.1326
15,South Africa,S8_G2,8,Super 8 stage,940.6813,856.0296,7,0.7558
16,Sri Lanka,S8_G1,6,Super 8 stage,859.4514,897.809,7,-0.3425
17,Bangladesh,D,4,Group stage,529.9076,456.255,4,1.1508
18,Netherlands,D,2,Group stage,509.7042,547.117,4,-0.5846
19,Nepal,D,0,Group stage,443.0667,628.7245,4,-2.9009
