,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.2688,1001.3134,9,1.7427
1,Pakistan,S8_G2,6,Super 8 stage,965.6582,822.6807,7,1.2766
2,Ireland,A,4,Group stage,520.7975,496.6356,4,0.3775
3,Canada,A,0,Group stage,404.2755,676.9785,4,-4.261
4,United States of America,A,2,Group stage,444.9396,573.4263,4,-2.0076
5,England,S8_G2,12,Finalist,1268.4966,1089.9236,9,1.2401
6,Australia,S8_G1,10,Super 8 stage,993.2226,816.0381,7,1.582
7,Namibia,B,2,Group stage,455.6804,547.8346,4,-1.4399
8,Scotland,B,4,Group stage,483.231,560.0094,4,-1.1997
9,Oman,B,0,Group stage,443.6772,598.4659,4,-2.4186
10,New Zealand,S8_G1,12,Semifinalist,1170.5981,920.2174,8,1.9561
11,West Indies,S8_G2,10,Semifinalist,1221.7854,987.4896,8,1.8304
12,Afghanistan,C,4,Group stage,573.4317,568.7549,4,0.0731
13,Uganda,C,0,Group stage,431.2995,785.9529,4,-5.5415
14,Papua New Guinea,C,2,Group stage,511.5775,637.2077,4,-1.963
15,South Africa,S8_G2,10,Super 8 stage,964.7147,858.9079,7,0.9447
16,Sri Lanka,D,4,Group stage,511.2872,482.1024,4,0.456
17,Bangladesh,S8_G1,6,Super 8 stage,868.6661,840.9504,7,0.2475
18,Netherlands,D,2,Group stage,502.8796,519.1682,4,-0.2545
19,Nepal,D,0,Group stage,427.5429,631.9727,4,-3.1942
