,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1231.2785,987.3238,9,1.6941
1,Pakistan,S8_G2,6,Super 8 stage,946.2384,801.5763,7,1.2916
2,Ireland,A,4,Group stage,531.8469,490.1229,4,0.6519
3,Canada,A,0,Group stage,384.6699,660.9146,4,-4.3163
4,United States of America,A,2,Group stage,447.1933,575.8511,4,-2.0103
5,England,S8_G2,14,Semifinalist,1145.5794,963.0752,8,1.4258
6,Australia,S8_G1,10,Super 8 stage,990.0676,817.0183,7,1.5451
7,Namibia,B,4,Group stage,463.2453,550.2816,4,-1.3599
8,Scotland,B,2,Group stage,482.958,574.5168,4,-1.4306
9,Oman,B,0,Group stage,432.6503,580.2853,4,-2.3068
10,New Zealand,S8_G1,10,Finalist,1274.7658,1036.7906,9,1.6526
11,West Indies,S8_G2,10,Semifinalist,1194.9013,979.3026,8,1.6844
12,Afghanistan,C,4,Group stage,571.1585,587.1506,4,-0.2499
13,Uganda,C,0,Group stage,448.1506,729.492,4,-4.396
14,Papua New Guinea,C,2,Group stage,491.2501,637.4538,4,-2.2844
15,South Africa,S8_G2,8,Super 8 stage,962.6568,872.9171,7,0.8012
16,Sri Lanka,D,4,Group stage,533.8252,483.9807,4,0.7788
17,Bangladesh,S8_G1,8,Super 8 stage,877.4596,828.8334,7,0.4342
18,Netherlands,D,2,Group stage,485.5556,559.1638,4,-1.1501
19,Nepal,D,0,Group stage,437.8772,617.2777,4,-2.8031
