,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1268.95,1012.3297,9,1.7821
1,Pakistan,S8_G2,6,Super 8 stage,961.1605,819.6646,7,1.2634
2,Ireland,A,4,Group stage,525.9769,495.705,4,0.473
3,Canada,A,0,Group stage,375.7068,681.016,4,-4.7705
4,United States of America,A,2,Group stage,457.6657,560.1829,4,-1.6018
5,England,S8_G2,12,Finalist,1278.9944,1084.1527,9,1.3531
6,Australia,S8_G1,12,Semifinalist,1101.5148,941.1929,8,1.2525
7,Namibia,B,4,Group stage,462.9923,543.8382,4,-1.2632
8,Scotland,B,2,Group stage,461.2497,544.0113,4,-1.2931
9,Oman,B,0,Group stage,435.4996,589.6087,4,-2.408
10,New Zealand,S8_G1,10,Super 8 stage,1060.0395,772.7331,7,2.5652
11,West Indies,S8_G2,10,Semifinalist,1242.182,974.1001,8,2.0944
12,Afghanistan,C,4,Group stage,570.6236,585.6602,4,-0.2349
13,Uganda,C,0,Group stage,405.5259,770.5967,4,-5.7042
14,Papua New Guinea,C,2,Group stage,480.5362,653.4673,4,-2.702
15,South Africa,S8_G2,10,Super 8 stage,963.9347,841.7623,7,1.0908
16,Sri Lanka,D,4,Group stage,528.0389,480.3429,4,0.7453
17,Bangladesh,S8_G1,6,Super 8 stage,846.8843,835.9011,7,0.0981
18,Netherlands,D,2,Group stage,487.3299,528.2384,4,-0.6392
19,Nepal,D,0,Group stage,414.0552,614.357,4,-3.1297
