,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.2757,1004.2743,9,1.7778
1,Pakistan,S8_G2,8,Super 8 stage,966.6179,829.0062,7,1.2287
2,Ireland,A,4,Group stage,528.1176,474.7852,4,0.8333
3,Canada,A,0,Group stage,398.8908,682.7318,4,-4.435
4,United States of America,A,2,Group stage,450.964,567.5623,4,-1.8218
5,England,S8_G2,12,Semifinalist,1138.06,960.8673,8,1.3843
6,Australia,S8_G1,12,Finalist,1228.4233,1076.8173,9,1.0528
7,Namibia,B,2,Group stage,452.7767,538.0931,4,-1.3331
8,Scotland,B,4,Group stage,467.4449,549.038,4,-1.2749
9,Oman,B,0,Group stage,443.4807,574.0523,4,-2.0402
10,New Zealand,S8_G1,10,Super 8 stage,1059.4719,779.6962,7,2.498
11,West Indies,S8_G2,10,Semifinalist,1215.9084,973.04,8,1.8974
12,Afghanistan,C,4,Group stage,556.4362,587.9505,4,-0.4924
13,Uganda,C,0,Group stage,442.3668,742.5048,4,-4.6897
14,Papua New Guinea,C,2,Group stage,486.7518,657.0414,4,-2.6608
15,South Africa,S8_G2,8,Super 8 stage,954.1019,876.0872,7,0.6966
16,Sri Lanka,D,4,Group stage,531.295,487.1416,4,0.6899
17,Bangladesh,S8_G1,6,Super 8 stage,831.2679,847.6305,7,-0.1461
18,Netherlands,D,2,Group stage,505.5584,534.3015,4,-0.4491
19,Nepal,D,0,Group stage,431.6551,607.2436,4,-2.7436
