,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.1715,998.39,9,1.8665
1,Pakistan,S8_G2,8,Super 8 stage,964.3034,816.0869,7,1.3234
2,Ireland,A,4,Group stage,519.9424,495.6864,4,0.379
3,Canada,A,0,Group stage,392.3317,677.1285,4,-4.45
4,United States of America,A,2,Group stage,441.9483,556.1647,4,-1.7846
5,England,S8_G2,12,Semifinalist,1153.9526,969.602,8,1.4402
6,Australia,S8_G1,12,Finalist,1231.2928,1065.0154,9,1.1547
7,Namibia,B,4,Group stage,467.0653,542.2203,4,-1.1743
8,Scotland,B,2,Group stage,471.267,560.5928,4,-1.3957
9,Oman,B,0,Group stage,442.9993,594.3626,4,-2.3651
10,New Zealand,S8_G1,10,Super 8 stage,1036.8394,779.053,7,2.3017
11,West Indies,S8_G2,10,Semifinalist,1199.7142,996.7053,8,1.586
12,Afghanistan,C,4,Group stage,569.1338,579.6993,4,-0.1651
13,Uganda,C,0,Group stage,424.8194,751.6677,4,-5.107
14,Papua New Guinea,C,2,Group stage,512.1866,626.9047,4,-1.7925
15,South Africa,S8_G2,8,Super 8 stage,958.1479,877.0216,7,0.7243
16,Sri Lanka,D,4,Group stage,525.5424,474.6376,4,0.7954
17,Bangladesh,S8_G1,6,Super 8 stage,846.8469,841.4651,7,0.0481
18,Netherlands,D,2,Group stage,500.1675,545.5669,4,-0.7094
19,Nepal,D,0,Group stage,424.3354,602.037,4,-2.7766
