,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.6867,996.1282,9,1.8025
1,Pakistan,S8_G2,8,Super 8 stage,954.8019,807.3253,7,1.3168
2,Ireland,A,4,Group stage,518.0855,490.9382,4,0.4242
3,Canada,A,0,Group stage,388.4398,667.95,4,-4.3673
4,United States of America,A,2,Group stage,448.0885,557.2165,4,-1.7051
5,England,S8_G2,12,Finalist,1266.1926,1084.4048,9,1.2624
6,Australia,S8_G1,12,Semifinalist,1118.9857,943.7345,8,1.3691
7,Namibia,B,2,Group stage,448.6629,552.7954,4,-1.6271
8,Scotland,B,2,Group stage,476.5013,562.7226,4,-1.3472
9,Oman,B,2,Group stage,440.9418,562.1127,4,-1.8933
10,New Zealand,S8_G1,10,Super 8 stage,1053.7499,785.1417,7,2.3983
11,West Indies,S8_G2,10,Semifinalist,1218.692,977.3155,8,1.8858
12,Afghanistan,C,4,Group stage,584.4856,618.5899,4,-0.5329
13,Uganda,C,0,Group stage,447.3034,768.6856,4,-5.0216
14,Papua New Guinea,C,2,Group stage,498.0759,644.1883,4,-2.283
15,South Africa,S8_G2,8,Super 8 stage,943.8679,888.6475,7,0.493
16,Sri Lanka,D,4,Group stage,527.54,476.3196,4,0.8003
17,Bangladesh,S8_G1,6,Super 8 stage,837.7482,847.5034,7,-0.0871
18,Netherlands,D,2,Group stage,494.6594,526.5369,4,-0.4981
19,Nepal,D,0,Group stage,442.5008,606.753,4,-2.5664
