,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1275.2236,1008.1241,9,1.8549
1,Pakistan,S8_G2,8,Super 8 stage,957.4801,814.5422,7,1.2762
2,Ireland,A,4,Group stage,547.5327,474.6646,4,1.1386
3,Canada,A,0,Group stage,361.6116,675.4225,4,-4.9033
4,United States of America,A,2,Group stage,431.9612,564.1421,4,-2.0653
5,England,S8_G2,14,Finalist,1263.0299,1090.9971,9,1.1947
6,Australia,S8_G1,8,Super 8 stage,978.6786,815.1715,7,1.4599
7,Namibia,B,4,Group stage,471.0069,551.6979,4,-1.2608
8,Scotland,B,2,Group stage,471.1173,547.1949,4,-1.1887
9,Oman,B,0,Group stage,443.1582,581.3612,4,-2.1594
10,New Zealand,S8_G1,10,Semifinalist,1186.1764,912.8598,8,2.1353
11,West Indies,S8_G2,12,Semifinalist,1200.7247,994.6304,8,1.6101
12,Afghanistan,C,4,Group stage,587.0312,581.4139,4,0.0878
13,Uganda,C,0,Group stage,431.5815,748.8859,4,-4.9579
14,Papua New Guinea,C,2,Group stage,499.5516,668.0523,4,-2.6328
15,South Africa,S8_G2,8,Super 8 stage,960.4377,868.0462,7,0.8249
16,Sri Lanka,D,4,Group stage,532.0665,480.2109,4,0.8102
17,Bangladesh,S8_G1,6,Super 8 stage,846.31,840.1729,7,0.0548
18,Netherlands,D,2,Group stage,491.6809,525.0265,4,-0.521
19,Nepal,D,0,Group stage,430.6843,624.4281,4,-3.0272
