,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1253.8981,1016.1262,9,1.6512
1,Pakistan,S8_G2,6,Super 8 stage,957.3752,828.7157,7,1.1487
2,Ireland,A,4,Group stage,528.7678,478.0152,4,0.793
3,Canada,A,0,Group stage,380.0329,674.375,4,-4.5991
4,United States of America,A,2,Group stage,445.5538,557.8041,4,-1.7539
5,England,S8_G2,14,Semifinalist,1138.2094,967.9559,8,1.3301
6,Australia,S8_G1,10,Super 8 stage,986.472,816.8743,7,1.5143
7,Namibia,B,2,Group stage,451.0,541.8259,4,-1.4192
8,Scotland,B,4,Group stage,489.428,541.9234,4,-0.8202
9,Oman,B,0,Group stage,431.0056,588.8662,4,-2.4666
10,New Zealand,S8_G1,12,Finalist,1316.4978,1026.5627,9,2.0134
11,West Indies,S8_G2,8,Super 8 stage,1058.5202,838.3887,7,1.9655
12,Afghanistan,C,4,Group stage,567.923,608.7904,4,-0.6386
13,Uganda,C,0,Group stage,447.331,718.6855,4,-4.2399
14,Papua New Guinea,C,2,Group stage,462.2169,651.0333,4,-2.9503
15,South Africa,S8_G2,12,Semifinalist,1078.0576,985.1443,8,0.7259
16,Sri Lanka,D,4,Group stage,534.1451,470.9611,4,0.9873
17,Bangladesh,S8_G1,6,Super 8 stage,866.2745,845.271,7,0.1875
18,Netherlands,D,2,Group stage,485.551,524.8121,4,-0.6135
19,Nepal,D,0,Group stage,411.8815,608.0104,4,-3.0645
