,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1274.2898,1014.7668,9,1.8022
1,Pakistan,S8_G2,6,Super 8 stage,951.2458,824.8784,7,1.1283
2,Ireland,A,4,Group stage,521.7715,497.0967,4,0.3855
3,Canada,A,0,Group stage,375.826,699.3728,4,-5.0554
4,United States of America,A,2,Group stage,472.3159,532.2956,4,-0.9372
5,England,S8_G2,14,Finalist,1253.4664,1096.5567,9,1.0897
6,Australia,S8_G1,10,Semifinalist,1116.9805,940.8918,8,1.3757
7,Namibia,B,4,Group stage,452.7214,534.3009,4,-1.2747
8,Scotland,B,2,Group stage,456.8907,531.9974,4,-1.1735
9,Oman,B,0,Group stage,425.021,572.6916,4,-2.3074
10,New Zealand,S8_G1,8,Super 8 stage,1025.5667,783.1127,7,2.1648
11,West Indies,S8_G2,12,Semifinalist,1213.4304,981.2773,8,1.8137
12,Afghanistan,C,4,Group stage,570.4833,610.811,4,-0.6301
13,Uganda,C,0,Group stage,451.0717,729.3775,4,-4.3485
14,Papua New Guinea,C,2,Group stage,507.5043,664.6187,4,-2.4549
15,South Africa,S8_G2,10,Super 8 stage,957.3994,864.7808,7,0.827
16,Sri Lanka,D,4,Group stage,517.2572,475.4827,4,0.6527
17,Bangladesh,S8_G1,6,Super 8 stage,868.2056,830.118,7,0.3401
18,Netherlands,D,2,Group stage,499.4958,525.4462,4,-0.4055
19,Nepal,D,0,Group stage,406.9584,608.0283,4,-3.1417
