,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.9068,987.2341,9,1.8866
1,Pakistan,S8_G2,10,Semifinalist,1064.4733,950.8674,8,0.8875
2,Ireland,A,4,Group stage,517.2768,488.9269,4,0.443
3,Canada,A,0,Group stage,400.2046,681.2924,4,-4.392
4,United States of America,A,2,Group stage,457.2499,566.9315,4,-1.7138
5,England,S8_G2,14,Semifinalist,1152.4064,969.1866,8,1.4314
6,Australia,S8_G1,8,Super 8 stage,991.9716,804.8534,7,1.6707
7,Namibia,B,4,Group stage,457.7404,549.6249,4,-1.4357
8,Scotland,B,0,Group stage,461.6863,562.9206,4,-1.5818
9,Oman,B,2,Group stage,434.2994,576.1344,4,-2.2162
10,New Zealand,S8_G1,12,Finalist,1301.6036,1036.1021,9,1.8438
11,West Indies,S8_G2,8,Super 8 stage,1090.6269,846.5937,7,2.1789
12,Afghanistan,C,4,Group stage,553.2179,599.5279,4,-0.7236
13,Uganda,C,0,Group stage,442.057,741.3326,4,-4.6762
14,Papua New Guinea,C,2,Group stage,486.0387,639.0354,4,-2.3906
15,South Africa,S8_G2,8,Super 8 stage,953.2598,867.2391,7,0.768
16,Sri Lanka,D,4,Group stage,524.2728,495.5473,4,0.4488
17,Bangladesh,S8_G1,6,Super 8 stage,849.5576,844.4468,7,0.0456
18,Netherlands,D,2,Group stage,501.0461,521.674,4,-0.3223
19,Nepal,D,0,Group stage,434.5403,602.9649,4,-2.6316
