,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.0894,1017.8116,9,1.6061
1,Pakistan,S8_G2,8,Super 8 stage,962.7779,811.9493,7,1.3467
2,Ireland,A,4,Group stage,512.7872,477.7214,4,0.5479
3,Canada,A,0,Group stage,391.3518,672.1735,4,-4.3878
4,United States of America,A,2,Group stage,446.64,570.8715,4,-1.9411
5,England,S8_G2,14,Finalist,1275.2317,1089.7038,9,1.2884
6,Australia,S8_G1,8,Super 8 stage,963.3711,802.5451,7,1.4359
7,Namibia,B,2,Group stage,477.1466,532.7175,4,-0.8683
8,Scotland,B,4,Group stage,468.1388,532.8911,4,-1.0118
9,Oman,B,0,Group stage,414.0819,602.8651,4,-2.9497
10,New Zealand,S8_G1,12,Semifinalist,1188.2652,914.0751,8,2.1421
11,West Indies,S8_G2,10,Semifinalist,1227.9854,983.7541,8,1.9081
12,Afghanistan,C,4,Group stage,568.4114,586.2586,4,-0.2789
13,Uganda,C,0,Group stage,424.0086,761.5095,4,-5.2735
14,Papua New Guinea,C,2,Group stage,508.1534,641.4461,4,-2.0827
15,South Africa,S8_G2,8,Super 8 stage,959.705,873.7773,7,0.7672
16,Sri Lanka,D,4,Group stage,522.0471,488.8481,4,0.5187
17,Bangladesh,S8_G1,6,Super 8 stage,871.1328,827.9657,7,0.3854
18,Netherlands,D,2,Group stage,494.2372,540.8262,4,-0.728
19,Nepal,D,0,Group stage,431.3033,626.1549,4,-3.0446
