,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1241.4643,1017.7616,9,1.5535
1,Pakistan,S8_G2,8,Super 8 stage,961.2429,810.2744,7,1.3479
2,Ireland,A,4,Group stage,510.2763,493.9992,4,0.2543
3,Canada,A,0,Group stage,395.2546,654.945,4,-4.0577
4,United States of America,A,2,Group stage,457.6352,561.8048,4,-1.6277
5,England,S8_G2,12,Semifinalist,1138.1243,961.4642,8,1.3802
6,Australia,S8_G1,10,Super 8 stage,974.2119,815.9678,7,1.4129
7,Namibia,B,4,Group stage,473.3004,529.2241,4,-0.8738
8,Scotland,B,2,Group stage,470.5837,554.1875,4,-1.3063
9,Oman,B,0,Group stage,431.5165,593.5546,4,-2.5318
10,New Zealand,S8_G1,12,Finalist,1312.4426,1013.4469,9,2.0764
11,West Indies,S8_G2,10,Semifinalist,1203.7169,983.3028,8,1.722
12,Afghanistan,C,4,Group stage,564.2914,600.4176,4,-0.5645
13,Uganda,C,0,Group stage,436.4599,742.527,4,-4.7823
14,Papua New Guinea,C,2,Group stage,484.0477,644.177,4,-2.502
15,South Africa,S8_G2,8,Super 8 stage,959.9865,861.2928,7,0.8812
16,Sri Lanka,D,4,Group stage,528.6052,482.7879,4,0.7159
17,Bangladesh,S8_G1,6,Super 8 stage,838.9135,837.4203,7,0.0133
18,Netherlands,D,2,Group stage,499.1489,520.2719,4,-0.33
19,Nepal,D,0,Group stage,414.1668,616.5623,4,-3.1624
